,Player Season,Player ID,Team ID,Rush Attempts,Rush Avg Yards,Rush Broken Tackles,Rush Kneel Downs,Rush Longest,Rush Longest TD,Rush Red Zone Attempts,Rush Scrambles,Rush Tackles for Loss,Rush Tackles for Loss Yards,Rush Touchdowns,Rush Yards,Rush Yards After Contact
775,2017,00f88be8-45f9-4237-b2b8-3271ec790d07,1c1cec48-6352-4556-b789-35304c1a6ae1,1,4.0,0,0,4,0,0,0,0,0,0,4,3
776,2017,5a20a439-bebc-4ef7-8b9f-30e1d677a26b,1c1cec48-6352-4556-b789-35304c1a6ae1,9,4.778,1,0,11,1,1,0,0,0,1,43,31
777,2017,82bce0be-9a87-4b6d-a85b-623bf8d1674e,1c1cec48-6352-4556-b789-35304c1a6ae1,207,4.304,23,0,51,51,9,0,21,-36,7,891,516
778,2017,9f026fc0-4449-4dc5-a226-2e2830619381,1c1cec48-6352-4556-b789-35304c1a6ae1,23,2.87,0,10,32,0,1,9,1,-1,0,66,18
779,2017,c78c299b-7c73-40fc-9155-2ede7f9849c7,1c1cec48-6352-4556-b789-35304c1a6ae1,56,4.911,3,0,52,52,0,0,8,-20,1,275,116
780,2017,c7b7d27f-97c3-4c12-95c4-36205175c959,1c1cec48-6352-4556-b789-35304c1a6ae1,57,2.684,2,0,11,9,2,0,8,-20,2,153,77
781,2017,da85107c-365c-4d58-90ab-479d97d798b4,1c1cec48-6352-4556-b789-35304c1a6ae1,13,9.308,2,0,47,47,1,0,2,-7,2,121,75
782,2017,37339e36-741c-4c1c-a9ab-bd89ed866fa0,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,55,4.218,2,0,45,15,3,0,5,-11,4,232,101
783,2017,3c2db5b7-77bf-4c52-bb77-b0fe3cf89e5e,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,2,7.5,0,0,9,0,0,0,0,0,0,15,6
784,2017,4595c8ea-9d85-4504-8a34-2c8a02349105,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,2,6.5,0,1,15,0,0,0,0,0,0,13,0
785,2017,6259f62d-e16f-4369-a3be-ca02f79f3026,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,4,1.25,0,0,3,0,0,0,1,-4,0,5,0
786,2017,86197778-8d4b-4eba-affe-08ef7be7c70b,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,57,6.263,1,6,21,11,6,32,0,0,6,357,90
787,2017,bd10efdf-d8e7-4e23-ab1a-1e42fb65131b,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,115,4.757,5,0,70,1,3,0,12,-22,1,547,264
788,2017,bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,242,4.062,3,0,30,25,10,0,19,-56,7,983,482
789,2017,15b156b5-30cc-4070-b60a-1c09e62c5a9b,386bdbf9-9eea-4869-bb9a-274b0bc66e80,15,4.067,0,0,12,0,0,0,2,-4,0,61,34
790,2017,5ec072b3-2837-4cf1-bb4f-ecd873949626,386bdbf9-9eea-4869-bb9a-274b0bc66e80,16,3.563,1,0,18,4,2,0,3,-14,1,57,24
791,2017,69568326-f210-4b88-a5cb-10376c64893e,386bdbf9-9eea-4869-bb9a-274b0bc66e80,74,4.338,3,0,28,15,7,0,11,-22,4,321,172
792,2017,a735765c-3ca8-4557-b06e-a30fd415982c,386bdbf9-9eea-4869-bb9a-274b0bc66e80,1,-3.0,0,0,-3,0,0,0,1,-3,0,-3,0
793,2017,bb78a66a-a8ec-4294-8858-c7e5a1d15106,386bdbf9-9eea-4869-bb9a-274b0bc66e80,70,5.829,10,0,71,46,1,0,10,-28,1,408,163
794,2017,c7d0a740-fcf2-4971-b1b6-43761d984bf9,386bdbf9-9eea-4869-bb9a-274b0bc66e80,47,3.702,4,0,26,3,1,0,7,-19,1,174,119
795,2017,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,386bdbf9-9eea-4869-bb9a-274b0bc66e80,11,0.273,0,7,9,0,1,0,0,0,0,3,0
796,2017,cfb0ff68-51cb-4dad-ba81-f9e019a93a91,386bdbf9-9eea-4869-bb9a-274b0bc66e80,1,7.0,0,0,7,0,0,0,0,0,0,7,1
797,2017,e1c506bd-9e36-45e7-b2b9-fff6a9728a06,386bdbf9-9eea-4869-bb9a-274b0bc66e80,1,22.0,0,0,22,0,0,1,0,0,0,22,0
798,2017,e9a5c16b-4472-4be9-8030-3f77be7890cb,386bdbf9-9eea-4869-bb9a-274b0bc66e80,64,4.672,4,12,24,0,4,31,0,0,0,299,92
799,2017,f5d20030-d934-45e3-8282-e34c6c83ad84,386bdbf9-9eea-4869-bb9a-274b0bc66e80,173,4.428,16,0,68,12,9,0,23,-55,2,766,427
800,2017,1ffc735b-74d8-44d2-ab32-00c5485c799f,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,4,1.0,0,0,12,0,0,0,2,-14,0,4,4
801,2017,354dec38-b88b-4ba0-8974-859123f27c45,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,1,8.0,1,0,8,0,0,0,0,0,0,8,3
802,2017,567fe739-5425-4d78-896c-f1486813910d,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,111,4.288,8,0,24,0,1,0,8,-19,0,476,258
803,2017,6cb6226e-f08c-4192-95f1-69709ed686c6,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,12,2.167,0,6,14,14,1,5,0,0,1,26,5
804,2017,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,4,3.0,0,1,10,0,1,3,0,0,0,12,0
805,2017,e21365af-8d66-416e-b0a5-8816d18fcfd9,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,1,14.0,0,0,14,0,0,0,0,0,0,14,4
806,2017,0366fd06-19a3-4b69-8448-6bfbfad1250b,22052ff7-c065-42ee-bc8f-c4691c50e624,64,4.594,3,0,61,61,5,0,11,-25,2,294,131
807,2017,38f5843a-8318-4eb7-b517-c83d415e77a4,22052ff7-c065-42ee-bc8f-c4691c50e624,2,2.0,0,0,5,0,0,0,1,-1,0,4,0
808,2017,4402b8d5-d6bf-43d0-9198-651506abba76,22052ff7-c065-42ee-bc8f-c4691c50e624,21,3.762,0,0,16,0,1,0,1,-1,0,79,37
809,2017,5274fac8-fa34-46fa-ac4d-7b58bb84999f,22052ff7-c065-42ee-bc8f-c4691c50e624,9,3.556,0,0,11,0,0,0,1,-3,0,32,17
810,2017,6a65641c-5ee2-44e3-8a75-7f98887b40ae,22052ff7-c065-42ee-bc8f-c4691c50e624,62,3.129,2,0,21,1,8,0,11,-25,3,194,134
811,2017,8002dd5e-a75a-4d72-9a8c-0f4dbc80d459,22052ff7-c065-42ee-bc8f-c4691c50e624,7,4.857,0,0,11,0,0,0,1,-1,0,34,13
812,2017,bbd0942c-6f77-4f83-a6d0-66ec6548019e,22052ff7-c065-42ee-bc8f-c4691c50e624,49,3.653,0,9,18,12,6,24,1,-1,4,179,34
813,2017,c80914e5-5b9b-4ed8-a993-bcdf5f77f5f6,22052ff7-c065-42ee-bc8f-c4691c50e624,1,-14.0,0,0,-14,0,0,0,1,-14,0,-14,0
814,2017,e601812f-ce24-4e99-bee0-e33c1e9014e4,22052ff7-c065-42ee-bc8f-c4691c50e624,175,3.446,4,0,30,1,9,0,17,-27,1,603,378
815,2017,06787c1d-f02b-4217-9152-c269e826928a,7b112545-38e6-483c-a55c-96cf6ee49cb8,9,3.222,0,0,12,0,0,0,1,-1,0,29,5
816,2017,1b8db398-7a7e-44df-922e-d979507e6bdb,7b112545-38e6-483c-a55c-96cf6ee49cb8,1,6.0,0,0,6,0,0,0,0,0,0,6,3
817,2017,4b09ab09-1457-4c9d-a99d-6a03d8e76c76,7b112545-38e6-483c-a55c-96cf6ee49cb8,276,4.065,12,0,53,21,12,0,44,-107,9,1122,718
818,2017,7a1b8f1a-9024-4897-86b0-01c63e00305e,7b112545-38e6-483c-a55c-96cf6ee49cb8,41,6.049,1,5,46,4,5,21,1,-2,2,248,83
819,2017,80715ecf-ffc9-4a93-a305-2193451b3382,7b112545-38e6-483c-a55c-96cf6ee49cb8,4,2.25,1,0,7,0,1,0,0,0,0,9,9
820,2017,a8342d20-9901-49a6-bc45-79f192418188,7b112545-38e6-483c-a55c-96cf6ee49cb8,87,4.253,5,0,46,15,3,0,23,-70,2,370,176
821,2017,e1235f1e-26ce-438c-8168-3b1ded4ab893,7b112545-38e6-483c-a55c-96cf6ee49cb8,4,1.0,0,0,2,0,0,1,0,0,0,4,0
822,2017,2a4de276-55bd-4756-9fa5-89fe30f5304f,c5a59daa-53a7-4de0-851f-fb12be893e9e,14,1.857,4,0,14,1,1,0,3,-8,1,26,22
823,2017,30ff46bc-a039-4af7-9050-81af98901a3e,c5a59daa-53a7-4de0-851f-fb12be893e9e,20,2.2,0,0,6,0,2,0,2,-8,0,44,32
824,2017,62d4e94c-443f-44ed-9404-c6d6bdd9aa64,c5a59daa-53a7-4de0-851f-fb12be893e9e,84,3.405,8,0,21,18,4,0,14,-33,3,286,186
825,2017,659d31a3-9c62-4e3d-a0ea-b2e4967d6947,c5a59daa-53a7-4de0-851f-fb12be893e9e,1,9.0,0,0,9,0,0,0,0,0,0,9,1
826,2017,ade43b1a-0601-4672-83b6-d246bc066a19,c5a59daa-53a7-4de0-851f-fb12be893e9e,29,3.379,0,9,15,0,0,17,0,0,0,98,35
827,2017,c5e430c5-7a8e-4e29-b30f-1a527f05cb89,c5a59daa-53a7-4de0-851f-fb12be893e9e,165,3.345,15,0,34,8,11,0,30,-63,4,552,260
828,2017,c88d9352-b835-45ed-a909-1cfec09a58bc,c5a59daa-53a7-4de0-851f-fb12be893e9e,5,4.4,0,0,10,0,0,0,0,0,0,22,5
829,2017,0c39e276-7a5b-448f-a696-532506f1035a,a20471b4-a8d9-40c7-95ad-90cc30e46932,71,3.845,1,0,37,37,4,0,4,-7,3,273,121
830,2017,0ce48193-e2fa-466e-a986-33f751add206,a20471b4-a8d9-40c7-95ad-90cc30e46932,24,5.25,0,5,18,0,0,16,1,-2,0,126,41
831,2017,122e131c-b08c-4b10-901d-481a20aeffb8,a20471b4-a8d9-40c7-95ad-90cc30e46932,153,3.634,5,0,25,4,7,0,6,-10,4,556,272
832,2017,27dd5b6e-ea65-4622-a6b4-460fd144407c,a20471b4-a8d9-40c7-95ad-90cc30e46932,81,5.531,2,0,46,46,4,0,6,-8,4,448,166
833,2017,3283f152-d373-43b3-b88f-f6f261c48e81,a20471b4-a8d9-40c7-95ad-90cc30e46932,9,1.889,1,0,10,0,0,0,2,-7,0,17,8
834,2017,bc175901-4a1f-4132-abb4-e49cc7d35e12,a20471b4-a8d9-40c7-95ad-90cc30e46932,2,6.5,0,0,9,0,0,0,0,0,0,13,3
835,2017,e97f5ca9-186e-4346-ae65-1cd757ada455,a20471b4-a8d9-40c7-95ad-90cc30e46932,36,7.5,1,3,24,14,4,21,2,-4,2,270,42
836,2017,1b3d350a-478b-4542-a430-d12cc96adc22,33405046-04ee-4058-a950-d606f8c30852,40,4.0,1,18,22,9,3,17,0,0,1,160,15
837,2017,2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4,33405046-04ee-4058-a950-d606f8c30852,1,11.0,0,0,11,0,0,0,0,0,0,11,4
838,2017,540f8b30-900e-4d17-8756-c262ba5fa039,33405046-04ee-4058-a950-d606f8c30852,216,3.898,10,0,46,29,13,0,24,-50,8,842,296
839,2017,8960d61e-433b-41ea-a7ad-4e76be87b582,33405046-04ee-4058-a950-d606f8c30852,74,4.784,8,0,33,5,4,0,5,-11,2,354,146
840,2017,971fc9e5-bebb-4a2c-a822-8c52f92a3d07,33405046-04ee-4058-a950-d606f8c30852,7,1.857,0,0,3,1,0,0,0,0,1,13,8
841,2017,a1c40664-b265-4083-aad2-54b4c734f2c5,33405046-04ee-4058-a950-d606f8c30852,8,1.625,0,0,9,0,0,0,3,-15,0,13,3
842,2017,cc3640b0-7560-431f-84ab-599e9dc8cac6,33405046-04ee-4058-a950-d606f8c30852,2,-1.5,0,2,-1,0,0,0,0,0,0,-3,0
843,2017,d4cb52a9-f6b4-42ed-b40b-27bff5f1eea7,33405046-04ee-4058-a950-d606f8c30852,3,-1.0,0,3,-1,0,0,0,0,0,0,-3,0
844,2017,0742d2ea-1cf2-49a6-a150-77ba6e034d8c,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,15,5.2,0,3,15,0,0,10,0,0,0,78,17
845,2017,3e618eb6-41f2-4f20-ad70-2460f9366f43,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,3,12.667,0,0,23,0,0,0,0,0,0,38,3
846,2017,5c2a0c83-e18a-43dd-bd65-704771157e42,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,138,2.942,3,0,27,1,4,0,20,-46,3,406,247
847,2017,86363c46-567e-41d6-a59a-3fed9ca64591,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,108,3.917,2,0,34,2,5,0,6,-13,3,423,207
848,2017,91a95850-9514-49d5-b2b0-f8e21156daa0,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,64,3.813,2,0,36,1,3,0,5,-5,1,244,118
849,2017,d6d41a89-a8af-48b9-bf75-561de99a1d87,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,1,6.0,0,0,6,0,0,0,0,0,0,6,0
850,2017,ee8800ba-af54-4d69-9182-63fd0f789551,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,3,2.667,0,0,8,0,0,0,1,-4,0,8,15
851,2017,fb3b36fc-b985-4807-8199-d038d7e62a93,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,33,4.091,0,3,17,1,5,24,0,0,1,135,14
852,2017,0b3217b9-ba37-4222-95cb-a7a222441e8b,e6aa13a4-0055-48a9-bc41-be28dc106929,1,15.0,0,0,15,0,0,0,0,0,0,15,0
853,2017,1726a359-9444-4761-a1f2-cb35ee6fa60e,e6aa13a4-0055-48a9-bc41-be28dc106929,4,2.5,0,0,4,0,1,0,0,0,0,10,5
854,2017,2e50c78f-fa3b-48cf-8531-6eeddc93d88d,e6aa13a4-0055-48a9-bc41-be28dc106929,196,4.413,16,0,44,32,12,0,15,-32,7,865,351
855,2017,4b3677f5-712e-43f2-b7bb-51ac6f291b86,e6aa13a4-0055-48a9-bc41-be28dc106929,8,6.125,0,0,15,0,0,0,1,-5,0,49,14
856,2017,5827b78b-5150-4ba9-bc46-902428e99a31,e6aa13a4-0055-48a9-bc41-be28dc106929,156,4.026,6,0,52,14,7,0,21,-58,5,628,357
857,2017,7e648a0b-fdc8-4661-a587-5826f2cac11b,e6aa13a4-0055-48a9-bc41-be28dc106929,32,4.469,0,10,16,0,0,17,0,0,0,143,12
858,2017,e0a63251-5428-43a1-88c1-c000215ac5ce,e6aa13a4-0055-48a9-bc41-be28dc106929,2,4.0,0,0,5,0,0,0,0,0,0,8,7
859,2017,214e55e4-a089-412d-9598-a16495df0d25,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,139,5.424,1,16,69,16,13,32,6,-15,6,754,229
860,2017,48d7bc31-808f-423c-afc8-45c2c5dfa45f,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,1,12.0,0,0,12,0,0,0,0,0,0,12,0
861,2017,6195ddc9-ab2b-469a-b824-a890736d6db7,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,2,9.5,0,0,11,0,0,0,0,0,0,19,3
862,2017,66a21b6d-97e5-4732-8bb0-062145d6bbc6,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,4,16.0,0,0,31,0,0,0,0,0,0,64,29
863,2017,72fbe462-91c5-4c84-9640-e8ad7cad6447,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,2,-1.0,0,2,-1,0,0,0,0,0,0,-2,0
864,2017,96a1fc85-5af7-49fa-a5ac-ddc06c205ced,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,198,3.434,11,0,60,60,10,0,22,-51,6,680,309
865,2017,c5f35a06-791b-43e1-befc-df0c54b3b486,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,2,13.5,0,0,29,0,0,0,1,-2,0,27,7
866,2017,f413d6fb-5105-4110-b915-d92840a3e656,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,18,5.278,1,0,43,12,3,0,1,-6,1,95,58
867,2017,f96db0af-5e25-42d1-a07a-49b4e065b364,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,117,3.718,3,0,40,4,4,0,13,-38,2,435,179
868,2017,0045a36c-f464-49e0-a25a-9210edc94bc1,0d855753-ea21-4953-89f9-0e20aff9eb73,3,-0.667,0,3,0,0,0,0,0,0,0,-2,0
869,2017,3aef6950-1c19-4454-a3d0-0afe9634ea9f,0d855753-ea21-4953-89f9-0e20aff9eb73,10,3.9,0,0,15,0,0,0,3,-16,0,39,14
870,2017,687cdc33-bd0d-4b70-adb3-33f97dc26a3c,0d855753-ea21-4953-89f9-0e20aff9eb73,1,-8.0,0,0,-8,0,0,0,0,0,0,-8,2
871,2017,8c5067dc-1617-42fa-82eb-0596392ab20a,0d855753-ea21-4953-89f9-0e20aff9eb73,7,4.0,0,0,9,0,0,0,0,0,0,28,18
872,2017,9b4e4d1d-ad88-4c10-b1c0-b9116755c184,0d855753-ea21-4953-89f9-0e20aff9eb73,9,5.333,0,0,41,41,0,0,3,-5,1,48,12
873,2017,ab58c0ac-a747-47e6-9b3c-505e41d2bd3d,0d855753-ea21-4953-89f9-0e20aff9eb73,27,3.0,1,0,11,0,1,0,4,-6,0,81,60
874,2017,b103b096-6be9-4f87-9ae4-5d217f560685,0d855753-ea21-4953-89f9-0e20aff9eb73,2,7.0,0,0,8,0,0,0,0,0,0,14,11
875,2017,bb5957e6-ce7d-47ab-8036-22191ffc1c44,0d855753-ea21-4953-89f9-0e20aff9eb73,33,0.364,0,17,7,7,4,5,0,0,2,12,4
876,2017,c4cf84d0-6022-4ac1-a9ba-85587921c53f,0d855753-ea21-4953-89f9-0e20aff9eb73,1,4.0,0,0,4,0,0,0,0,0,0,4,0
877,2017,d9c857b2-97da-4fb8-a527-afbbb2a67413,0d855753-ea21-4953-89f9-0e20aff9eb73,120,6.067,11,0,74,74,9,0,9,-29,8,728,324
878,2017,f336567d-44a9-4245-8452-1dd485fd70fb,0d855753-ea21-4953-89f9-0e20aff9eb73,230,4.887,8,0,72,50,12,0,12,-26,12,1124,608
879,2017,3a29784c-832f-4e41-a4ac-71d4f9ad410c,f0e724b0-4cbf-495a-be47-013907608da9,240,3.908,17,0,61,8,14,0,34,-73,8,938,475
880,2017,42de9d1d-0352-460b-9172-9452414fd7fd,f0e724b0-4cbf-495a-be47-013907608da9,15,0.733,0,7,8,1,1,4,1,-3,1,11,2
881,2017,6249d2c0-75dc-4586-943b-1c103a9eb419,f0e724b0-4cbf-495a-be47-013907608da9,105,4.429,5,0,33,33,2,0,9,-22,2,465,162
882,2017,6608fdbf-6c93-47cc-ad44-9da2fda598ce,f0e724b0-4cbf-495a-be47-013907608da9,26,5.231,0,3,16,11,2,12,1,-1,3,136,12
883,2017,67da5b5c-0db9-4fbc-b98d-7eb8e97b69f6,f0e724b0-4cbf-495a-be47-013907608da9,7,4.429,1,0,12,0,0,0,0,0,0,31,18
884,2017,af4ba620-2f00-4b00-9111-7897f2b1cde8,f0e724b0-4cbf-495a-be47-013907608da9,5,1.4,0,0,9,9,1,1,1,-5,1,7,3
885,2017,b040e601-ec40-4757-bf3d-71bf64ef99cf,f0e724b0-4cbf-495a-be47-013907608da9,6,5.0,0,0,16,0,0,0,0,0,0,30,4
886,2017,bf52ff53-35a6-4696-ac6d-3fa952dc2c87,f0e724b0-4cbf-495a-be47-013907608da9,4,11.0,0,0,18,0,0,0,0,0,0,44,1
887,2017,22fb2b54-4936-4e8a-a48d-62096c0c9bb1,de760528-1dc0-416a-a978-b510d20692ff,9,0.778,0,5,5,0,1,1,0,0,0,7,3
888,2017,2c8670ae-0c23-4d20-9d2b-f4c3e25f8938,de760528-1dc0-416a-a978-b510d20692ff,11,2.091,1,0,6,0,1,0,1,-2,0,23,21
889,2017,35c970b1-cd2c-42b8-bcb6-e0b8dbe39423,de760528-1dc0-416a-a978-b510d20692ff,2,16.5,0,0,33,0,0,0,0,0,0,33,4
890,2017,617269c1-88b3-45a6-b4a8-b2806a0cdaea,de760528-1dc0-416a-a978-b510d20692ff,3,12.333,0,0,16,0,0,0,0,0,0,37,7
891,2017,6c6a6099-0169-4c9a-b024-0d8f4a795f38,de760528-1dc0-416a-a978-b510d20692ff,31,4.0,1,0,14,4,2,0,1,-4,2,124,83
892,2017,9b13d2bc-b22c-4f91-8eeb-309f43422d6e,de760528-1dc0-416a-a978-b510d20692ff,1,10.0,0,0,10,0,0,0,0,0,0,10,0
893,2017,ab58c0ac-a747-47e6-9b3c-505e41d2bd3d,de760528-1dc0-416a-a978-b510d20692ff,129,3.473,5,0,27,27,6,0,19,-41,2,448,290
894,2017,de816e24-8442-49a4-99cd-dde7e7c05863,de760528-1dc0-416a-a978-b510d20692ff,22,3.727,2,3,12,0,0,14,0,0,0,82,28
895,2017,0e7e6cbb-0e88-4a74-b457-1753851e37f3,2eff2a03-54d4-46ba-890e-2bc3925548f3,63,3.905,3,0,20,3,3,0,3,-6,1,246,92
896,2017,14263792-d1d3-4b0c-85f7-2a85b4aed6f1,2eff2a03-54d4-46ba-890e-2bc3925548f3,279,4.677,15,0,57,57,27,0,33,-70,13,1305,620
897,2017,4f724338-aa8c-436d-90b2-45299572c53e,2eff2a03-54d4-46ba-890e-2bc3925548f3,1,6.0,1,0,6,0,0,0,0,0,0,6,5
898,2017,502b3a6c-e965-478a-858e-964b4ac2296c,2eff2a03-54d4-46ba-890e-2bc3925548f3,59,4.576,3,0,27,27,3,0,9,-32,1,270,77
899,2017,618bedee-9259-4536-b0ff-fec98d2a20de,2eff2a03-54d4-46ba-890e-2bc3925548f3,2,6.0,0,0,8,0,0,0,0,0,0,12,3
900,2017,91ead748-e3b0-4926-bd3b-3e327b44e6bc,2eff2a03-54d4-46ba-890e-2bc3925548f3,9,-0.222,0,5,3,0,0,0,0,0,0,-2,1
901,2017,aba8f925-ffbf-4654-bfa7-a25d3d237494,2eff2a03-54d4-46ba-890e-2bc3925548f3,28,1.821,0,13,22,9,1,10,1,-7,1,51,13
902,2017,b9b88174-d790-4ff2-85cd-fdbfa03405f6,2eff2a03-54d4-46ba-890e-2bc3925548f3,1,1.0,0,0,1,0,0,0,0,0,0,1,2
903,2017,ebeceb00-57e0-4b74-9cf7-853da2afed18,2eff2a03-54d4-46ba-890e-2bc3925548f3,1,13.0,0,0,13,0,1,0,0,0,0,13,15
904,2017,0afca88b-83e7-49d6-80df-1f68b21cca9f,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,49,4.245,11,0,30,0,0,0,3,-3,0,208,97
905,2017,260e8f87-1d08-4c69-8e2b-afa825c1a68a,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,46,4.065,2,0,30,30,3,0,7,-15,1,187,86
906,2017,409d4cac-ee90-4470-9710-ebe671678339,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,95,6.168,3,13,31,23,2,53,1,-4,3,586,92
907,2017,488c3707-26ee-4e1a-8742-494a06f77801,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,58,2.707,2,0,23,0,2,0,9,-22,0,157,81
908,2017,dffa69ad-331e-4f09-ae38-40a5a4406be6,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,10,5.8,1,0,22,0,2,0,1,-2,0,58,21
909,2017,e1b29179-074b-4c91-8797-763b76ac618a,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,2,-4.0,1,0,-3,0,0,0,2,-8,0,-8,-2
910,2017,e311a7a2-eddb-439c-86b4-b1f1984186bc,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,68,3.529,2,0,33,0,0,0,16,-35,0,240,96
911,2017,f4992e8f-73f0-43e4-a9ca-c83953fe3f5b,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,11,2.091,1,0,8,0,0,0,2,-2,0,23,22
912,2017,fa8cfe11-018a-4d4c-9588-c86cab0415c0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,1,-1.0,0,1,-1,0,0,0,0,0,0,-1,0
913,2018,166292fc-629e-4c7b-b7bf-f572ca9eeb43,768c92aa-75ff-4a43-bcc0-f2798c2e1724,161,3.193,2,0,28,28,6,0,24,-60,3,514,227
914,2018,3069db07-aa43-4503-ab11-2ae5c0002721,768c92aa-75ff-4a43-bcc0-f2798c2e1724,89,7.09,2,6,45,30,12,46,4,-12,8,631,280
915,2018,349f647e-bfc3-4d84-af89-b33f8a08e26e,768c92aa-75ff-4a43-bcc0-f2798c2e1724,1,9.0,0,0,9,0,0,0,0,0,0,9,3
916,2018,36007e6e-ca6b-42ee-b9f8-79a9a964f5bc,768c92aa-75ff-4a43-bcc0-f2798c2e1724,52,4.808,11,0,30,0,2,0,2,-5,0,250,147
917,2018,4e4ba1f9-35c6-4e41-85f5-d8f12d32f459,768c92aa-75ff-4a43-bcc0-f2798c2e1724,10,5.0,1,0,24,1,1,8,0,0,1,50,43
918,2018,6130be96-edf3-4361-b666-860c4ec46e7d,768c92aa-75ff-4a43-bcc0-f2798c2e1724,10,6.6,0,0,15,15,3,0,0,0,2,66,15
919,2018,63a42b17-bb3e-4e68-970f-aa2fffee4d10,768c92aa-75ff-4a43-bcc0-f2798c2e1724,21,3.762,0,0,11,0,0,0,0,0,0,79,28
920,2018,72f5a27a-544f-468a-b10b-89a1fc5d0e9f,768c92aa-75ff-4a43-bcc0-f2798c2e1724,115,3.348,8,0,21,1,6,0,13,-25,1,385,269
921,2018,72fbe462-91c5-4c84-9640-e8ad7cad6447,768c92aa-75ff-4a43-bcc0-f2798c2e1724,1,-1.0,0,1,-1,0,0,0,0,0,0,-1,0
922,2018,a28f7368-0306-4d20-855f-285a1a09c09c,768c92aa-75ff-4a43-bcc0-f2798c2e1724,1,0.0,0,0,0,0,0,0,0,0,0,0,2
923,2018,af48c3f0-040b-40f9-95ab-6ebcb4c16cf8,768c92aa-75ff-4a43-bcc0-f2798c2e1724,1,-1.0,0,0,-1,0,0,0,1,-1,0,-1,0
924,2018,da7cb0cc-543e-47d5-b29a-2ba2b341bd14,768c92aa-75ff-4a43-bcc0-f2798c2e1724,3,-0.667,0,2,0,0,0,0,0,0,0,-2,0
925,2018,f7ff7599-a175-4a0c-b887-3ae9e596fc64,768c92aa-75ff-4a43-bcc0-f2798c2e1724,2,2.0,0,0,7,0,0,0,1,-3,0,4,3
926,2018,0847010c-9a77-4f0b-9d63-c8b4b224d263,4809ecb0-abd3-451d-9c4a-92a90b83ca06,8,2.625,0,2,7,0,1,4,0,0,0,21,8
927,2018,2958ea86-e2dc-4719-93e5-cc9d093ca963,4809ecb0-abd3-451d-9c4a-92a90b83ca06,8,2.0,0,0,5,0,1,0,2,-6,0,16,19
928,2018,5812204c-6dae-4450-8011-99e0f72864ac,4809ecb0-abd3-451d-9c4a-92a90b83ca06,32,4.531,1,9,20,0,0,7,3,-7,0,145,12
929,2018,5de11f0b-8da9-42ba-9a93-db7f0a58543b,4809ecb0-abd3-451d-9c4a-92a90b83ca06,1,5.0,0,0,5,0,0,0,0,0,0,5,2
930,2018,6a2b129d-a9e5-4131-b491-82269b323f77,4809ecb0-abd3-451d-9c4a-92a90b83ca06,156,4.628,11,0,39,0,7,0,10,-17,0,722,369
931,2018,931dbb14-36ac-4044-a61e-5f11854f0383,4809ecb0-abd3-451d-9c4a-92a90b83ca06,1,14.0,0,0,14,0,0,0,0,0,0,14,0
