Key,Season,Team ID,TD Fumble Returns,TD Interception Return,TD Kick Return,TD Other,TD Pass,TD Punt Return,TD Rush,TD Total,TD Total Return,Rush Attempts,Rush Avg Yards,Rush Broken Tackles,Rush Kneel Downs,Rush Longest,Rush Longest TD,Rush Red Zone Attempts,Rush Scrambles,Rush Tackles for Loss,Rush Tackles for Loss Yards,Rush Touchdowns,Rush Yards,Rush Yards After Contact,Rec Air Yards,Rec Avg Yards,Rec Broken Tackles,Rec Catchable Passes,Rec Dropped Passes,Rec Longest,Rec Longest TD,Rec Receptions,Rec Red Zone Targets,Rec Targets,Rec Touchdowns,Rec Yards,Rec Yards After Catch,Rec Yards After Contact,Punt Attempts,Punt Avg Hang Time,Punt Avg Net Yards,Punt Avg Yards,Punt Blocked,Punt Hangtime,Punt Inside 20,Punt Longest,Punt Net Yards,Punt Return Yards,Punt Touchbacks,Punt Yards,Punt Returns Avg Yards,Punt Returns Fair Catches,Punt Returns Longest,Punt Returns Longest TD,Punt Returns Returns,Punt Returns Touchdowns,Punt Returns Yards,Penalties,Penalty Yards,Pass Air Yds,Pass Attempts,Pass Avg Pocket Time,Pass Poor Throws,Passing Avg Yards,Passing Blitzes,Passing Completion Pct,Passing Completions,Passing Defended Passes,Passing Dropped Passes,Passing Gross Yards,Passing Hurries,Passing Interceptions,Passing Knockdowns,Passing Longest,Passing Longest TD,Passing Net Yds,Passing Pocket Time,Passing Rating,Passing Redzone Attempts,Passing Sack Yds,Passing Sacks,Passing Spikes,Passing Throw Away,Passing Touchdowns,Passing Yards,Kick Return Yards,Kick Return Avg Yards,Kick Return Fair Catches,Kick Return Longest,Kick Return Returns,Kick Return Touchdowns,Kick Off End Zone,Kick Off Inside 20,Kick Off Kick Offs,Kick Off Onside Attempts,Kick Off Onside Successes,Kick Off OOB,Kick Off Ret Yds,Kick Off Squib Kicks,Kick Off Touchbacks,Kick Off Yds,Interceptions,Interception Return Yards,Interceptions Returned,Int Ret Avg Yds,Int Ret Longest,Int Ret Longest TD,Int Ret Returns,Int Ret Touchdowns,Int Ret Yds,Games Played,Fumble End Zone Touch Downs,Forced Fumbles,Fumbles,Lost Fumbles,Fumbles Opponent Recovery,Fumbles Opponent Recovery Touchdowns,Fumbles Opponent Recovery Yards,Fumbles Out of Bounds,Fumbles Own Recovery,Fumbles Own Recovery Touchdowns,Fumbles Own Recovery Yards,FD Pass,FD Penalty,FD Rush,FD Total,Field Goal Attempts,Field Goal Avg Yards,Field Goal Blocked,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Blocked,Extra Pts Made,3D Attempt,3D Successes,3D Pct,4D Attempt,4D Successes,4D Pct,Goal to Go Attempts,Goal to Go Successes,Goal to Go Pct,RedZone Attempts,RedZone Successes,RedZone Pct,Def Assisted Tackles,Def Blitzes,Def Combined Tackles,Def Defensive Completions,Def Defensive Targets,Def Forced Fumbles,Def Fumble Recoveries,Def Hurries,Def Interceptions,Def Knockdowns,Def Misc Assists,Def Misc Forced Fumbles,Def Misc Fumble Recoveries,Def Misc Tackles,Def Missed Tackles,Def Passes Defended,Def QB Hits,Def Sack Yards,Def Sacks,Def Safeties,Def Special Team Assists,Def Special Team Bocks,Def Special Team Forced Fumbles,Def Special Team Fumble Recoveries,Def Special Team Tackles,Def Tackles,Def Tackles for Loss,Def Tackles for Loss Yards,Converse Defense Attempts,Converse Defense Success,Converse Pass Attempts,Converse Pass Success,Converse Rush Attempts,Converse Rush Success,Converse Turnover Success
1f6dcffb-9823-43cd-9ff4-e7a8466749b5 2017,2017,1f6dcffb-9823-43cd-9ff4-e7a8466749b5,2,2,0,0,28,1,10,43,5,419,3.807,33,16,87,87,22,2,52,-114,10,1595,793,2401,12.434000000000001,25,30,29,75,75,366,32,573,28,4551,2150,614,74,4.079,41.338,48.081,0,301.82099999999997,27,69,3059,319,9,3558,9.25,26,65,65,28,1,259,108,927,2401,583,0,101,7.806,172,62.778999999999996,366,60,29,4551,93,11,51,75,75,4431,1427.381,95,32,120,18,2,25,28,4431,474,18.96,0,0,25,0,21,9,77,0,0,0,1150,1,31,4926,18,302,18,16.778,90,90,18,2,302,16,0,13,17,4,9,1,50,2,11,1,5,220,33,84,337,30,22.444000000000003,3,50,20,606,42,1,37,209,84,40.191,11,5,45.455,31,19,61.29,47,22,46.809,261,179,960,344,543,13,9,121,18,34,0,0,9,12,156,79,85,261.0,43.0,0,28,1,0,2,84,699,87.0,309.0,0,0,1,0,0,0,0
6680d28d-d4d2-49f6-aace-5292d3ec02c2 2017,2017,6680d28d-d4d2-49f6-aace-5292d3ec02c2,3,0,0,0,26,1,12,42,4,405,4.699,46,10,70,69,18,34,36,-85,12,1903,846,2192,11.917,31,30,29,79,79,363,30,528,26,4326,2134,602,65,4.482,41.108000000000004,45.169,0,291.31900000000013,29,77,2672,164,5,2936,6.2860000000000005,10,82,82,35,1,220,118,1044,2192,543,0,93,7.9670000000000005,119,66.851,363,36,29,4326,82,8,43,79,79,4104,1362.875,100,32,222,37,1,21,26,4104,1051,22.362,0,0,47,0,12,6,97,0,0,0,486,5,71,6232,16,201,16,12.562999999999999,62,0,16,0,201,16,0,12,14,3,10,3,79,1,10,0,-27,198,29,95,322,45,33.067,0,53,41,1488,40,0,40,199,78,39.196,10,3,30.0,21,14,66.667,50,21,42.0,213,411,864,345,595,11,8,96,16,34,0,0,6,9,111,86,69,179.0,31.0,0,5,1,1,6,44,651,78.0,273.0,0,0,1,0,1,0,0
1c1cec48-6352-4556-b789-35304c1a6ae1 2017,2017,1c1cec48-6352-4556-b789-35304c1a6ae1,0,0,0,0,23,0,13,36,0,370,4.2,31,10,52,52,15,10,42,-98,13,1554,839,2075,10.839,25,39,38,87,87,347,24,552,23,3761,1686,447,69,4.462,42.681000000000004,47.391000000000005,0,307.88499999999993,28,65,2945,205,6,3270,5.7410000000000005,21,19,0,27,0,155,114,1009,2075,558,0,91,6.74,131,62.18600000000001,347,66,38,3761,68,14,24,87,87,3631,1350.458,85,25,130,24,0,15,23,3631,738,21.706,0,0,34,0,7,7,64,1,1,0,298,0,48,4058,5,10,5,2.0,8,0,5,0,10,16,0,12,33,14,9,0,1,7,13,0,-9,178,31,78,287,21,29.5,1,53,16,590,34,0,33,204,82,40.196,24,8,33.333,19,16,84.211,34,20,58.824,274,301,952,367,543,12,7,95,5,36,0,0,8,20,104,56,73,188.0,31.0,0,13,2,0,7,38,678,74.0,247.0,0,0,2,2,0,0,0
e627eec7-bbae-4fa4-8e73-8e1d6bc5c060 2017,2017,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,0,1,0,0,22,1,18,42,2,480,4.521,11,7,70,25,22,32,39,-99,18,2170,944,1949,10.764000000000001,8,25,23,81,81,309,36,485,22,3326,1377,330,66,4.619,41.409,44.06100000000001,0,304.845,34,62,2733,75,5,2908,8.871,15,83,83,31,1,275,97,939,1949,493,0,82,6.746,131,62.677,309,59,23,3326,67,13,44,81,81,3141,1324.2460000000005,86,37,185,32,2,18,22,3141,620,24.8,1,0,25,0,15,11,80,0,0,0,759,0,45,5159,10,98,10,9.8,25,21,10,1,98,16,0,20,11,9,10,0,25,0,2,0,0,162,25,127,314,29,28.759,0,56,22,834,39,0,36,203,87,42.857,19,10,52.632,27,20,74.074,52,31,59.615,275,195,916,407,604,13,6,108,10,56,0,1,3,12,82,64,97,321.0,38.0,0,6,1,6,3,54,641,95.0,426.0,1,0,3,0,0,0,0
386bdbf9-9eea-4869-bb9a-274b0bc66e80 2017,2017,386bdbf9-9eea-4869-bb9a-274b0bc66e80,5,1,0,0,38,0,9,53,6,473,4.471,38,19,71,46,25,32,57,-145,9,2115,1032,2417,11.633,9,30,26,72,72,341,39,556,38,3967,1550,356,68,4.212,41.224,45.269,1,282.22699999999986,21,62,2762,171,5,3033,8.931000000000001,20,76,0,29,0,259,116,962,2417,564,0,107,7.034,198,60.461000000000006,341,74,26,3967,88,9,60,72,72,3737,1473.6429999999998,97,39,230,36,0,16,38,3737,354,19.667,0,0,18,0,16,10,94,1,1,1,1015,2,45,5834,19,278,19,14.632,59,37,19,1,278,16,0,14,25,11,11,4,83,1,14,1,-31,193,37,108,338,34,34.794000000000004,0,61,29,1183,44,0,40,230,96,41.739,26,17,65.385,24,20,83.333,55,36,65.455,208,273,807,367,597,12,9,101,19,63,2,1,12,12,87,92,112,246.0,38.0,0,17,5,1,4,64,599,84.0,297.0,0,0,5,4,4,2,0
04aa1c9d-66da-489d-b16a-1dee3f2eec4d 2017,2017,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,0,2,0,0,20,0,6,28,2,394,3.931,16,7,75,75,13,8,37,-107,6,1549,815,1953,9.866,15,50,45,77,77,373,25,603,20,3680,1727,471,97,4.103,37.484,44.095,2,389.759,19,69,3561,448,9,4189,5.481,23,20,0,27,0,148,91,895,1953,608,0,104,6.053,141,61.349,373,71,45,3680,62,14,27,77,77,3479,1487.12,79,25,201,34,0,15,20,3479,609,19.645,0,0,31,0,10,9,62,2,0,2,656,0,26,3759,13,161,13,12.385,53,53,13,2,161,16,0,12,20,8,6,0,36,0,12,0,-5,178,27,66,271,25,27.217,2,52,18,626,23,2,20,227,74,32.599000000000004,21,8,38.095,20,11,55.0,39,19,48.718,299,309,1008,373,599,11,6,78,13,36,0,0,10,20,106,73,64,161.0,27.0,1,19,1,1,2,71,709,68.0,219.0,0,0,4,0,1,1,0
22052ff7-c065-42ee-bc8f-c4691c50e624 2017,2017,22052ff7-c065-42ee-bc8f-c4691c50e624,0,2,0,0,27,0,10,39,2,401,3.611,9,9,61,61,31,24,47,-100,10,1448,769,1953,11.795,14,30,25,74,52,347,30,534,27,4093,2140,674,83,4.529,39.024,45.711000000000006,0,375.92100000000005,33,64,3239,435,6,3794,6.138,22,29,0,29,0,178,92,732,1953,540,0,89,7.58,142,64.259,347,67,25,4093,64,13,52,74,52,3751,1425.701,93,30,342,41,0,12,27,3751,673,19.794,0,0,34,0,11,11,79,2,0,1,448,1,53,4987,16,194,16,12.125,96,96,16,2,194,16,0,12,28,14,7,0,12,2,12,0,-56,191,21,66,278,28,28.63,1,55,24,773,39,0,36,204,66,32.353,16,9,56.25,23,14,60.87,46,25,54.348,309,291,963,334,570,12,7,138,16,56,2,0,10,16,102,90,108,272.0,42.0,0,23,1,0,2,52,654,65.0,271.0,2,0,0,0,0,0,0
7b112545-38e6-483c-a55c-96cf6ee49cb8 2017,2017,7b112545-38e6-483c-a55c-96cf6ee49cb8,1,2,0,0,13,2,13,31,5,422,4.237,19,5,53,21,21,22,69,-180,13,1788,994,1730,10.600999999999999,25,32,28,70,46,291,21,468,13,3085,1355,420,87,4.178,39.713,46.977,0,363.469,27,69,3455,512,6,4087,10.530999999999999,16,61,61,32,2,337,115,943,1730,473,0,84,6.522,150,61.522,291,58,28,3085,69,12,40,70,46,2811,1245.039,79,21,274,39,1,13,13,2811,969,21.065,0,0,46,0,12,9,60,0,0,0,699,2,28,3780,8,253,8,31.625,90,90,8,2,253,16,0,14,24,10,14,1,100,2,13,0,-14,144,30,93,267,22,28.0,1,55,16,588,28,1,26,205,71,34.634,18,7,38.889,19,11,57.895,33,20,60.606,208,291,870,369,562,11,12,115,8,47,0,1,13,16,99,69,100,277.0,42.0,1,20,1,2,2,68,662,73.0,330.0,0,0,1,0,1,1,0
c5a59daa-53a7-4de0-851f-fb12be893e9e 2017,2017,c5a59daa-53a7-4de0-851f-fb12be893e9e,2,3,0,0,29,2,10,46,7,363,3.364,30,9,34,18,21,17,52,-116,10,1221,630,2347,11.952,33,23,22,71,71,374,31,565,29,4470,2123,635,73,4.189,39.342,43.699,0,305.817,25,64,2872,198,6,3190,13.972999999999999,22,88,88,37,2,517,104,968,2347,570,0,98,7.8420000000000005,181,65.61399999999999,374,66,22,4470,89,11,42,71,71,4183,1479.6549999999993,98,31,287,47,0,10,29,4183,583,18.219,0,0,32,0,20,16,91,1,0,0,878,1,47,5769,19,253,19,13.315999999999999,37,37,19,3,253,16,0,16,21,11,13,2,96,1,9,0,-13,210,28,58,296,35,33.314,0,58,30,1166,41,0,40,209,81,38.756,9,1,11.110999999999999,24,17,70.833,46,26,56.522,231,245,901,382,603,13,12,81,19,50,0,1,6,16,93,79,95,228.0,35.0,0,11,3,2,4,64,670,78.0,318.0,0,0,4,2,1,0,0
a20471b4-a8d9-40c7-95ad-90cc30e46932 2017,2017,a20471b4-a8d9-40c7-95ad-90cc30e46932,1,1,0,0,25,0,13,40,2,386,4.466,10,8,46,46,19,37,22,-42,13,1724,662,1623,10.033999999999999,16,29,24,72,55,352,28,554,25,3532,1909,559,71,4.325,41.563,44.437,0,307.10900000000004,19,62,2951,164,2,3155,10.704,22,65,0,27,0,289,96,789,1623,562,0,95,6.285,181,62.633,352,55,24,3532,104,18,44,72,55,3167,1499.794,81,28,365,51,1,37,25,3167,761,21.743000000000002,0,0,35,0,9,4,68,2,2,0,665,1,36,4248,11,54,11,4.909,21,21,11,1,54,16,0,10,14,7,10,1,126,2,5,0,-6,176,32,99,307,19,27.444000000000003,1,50,15,494,35,0,33,211,83,39.336,28,15,53.571000000000005,23,18,78.26100000000001,42,26,61.905,290,537,973,371,548,10,9,83,11,36,0,0,5,15,93,64,84,252.0,37.0,0,9,1,0,1,52,683,84.0,328.0,0,0,3,1,0,0,0
33405046-04ee-4058-a950-d606f8c30852 2017,2017,33405046-04ee-4058-a950-d606f8c30852,0,1,0,0,25,0,15,41,1,501,3.906,33,23,58,58,25,17,55,-135,15,1957,722,1944,11.005999999999998,11,27,20,65,65,357,28,521,25,3929,1985,373,71,4.5169999999999995,39.169000000000004,42.169,0,320.698,29,56,2781,213,0,2994,9.538,26,46,0,39,0,372,100,949,1944,527,0,69,7.455,176,67.742,357,60,20,3929,103,8,49,65,65,3753,1442.075,99,30,176,27,0,20,25,3753,619,24.76,0,0,25,0,18,9,89,0,0,0,1023,2,44,5638,14,200,14,14.286,36,31,14,1,200,16,0,8,11,6,5,0,0,3,2,0,0,196,38,100,334,38,32.0,1,53,32,1184,39,2,34,216,94,43.519,7,1,14.286,31,24,77.419,57,33,57.895,264,187,822,322,568,5,4,106,14,45,0,2,1,14,70,71,84,251.0,37.0,1,25,0,1,2,56,558,77.0,338.0,0,0,1,1,1,1,0
4254d319-1bc7-4f81-b4ab-b5e6f3402b69 2017,2017,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,3,1,0,0,26,0,8,38,4,389,3.728,9,6,36,2,17,34,33,-69,8,1450,653,2965,12.187999999999999,15,31,26,70,58,378,28,596,26,4607,1642,433,66,4.614,40.062,43.95399999999999,1,299.889,24,62,2604,153,5,2857,9.6,14,44,0,20,0,192,104,795,2965,605,0,121,7.615,206,62.479,378,64,26,4607,69,14,52,70,58,4366,1586.25,90,29,241,40,3,13,26,4366,432,21.6,0,0,20,0,23,9,77,3,0,0,1167,4,27,4704,13,218,13,16.769000000000002,47,47,13,1,218,16,1,18,27,13,13,3,67,0,14,0,-19,243,33,76,352,34,25.735,0,50,25,875,31,0,28,196,85,43.367,8,4,50.0,26,18,69.23100000000001,53,26,49.056999999999995,224,210,930,390,575,15,9,83,13,49,0,1,13,22,137,56,79,137.0,22.0,0,15,3,2,5,63,706,65.0,224.0,2,0,4,1,3,1,0
e6aa13a4-0055-48a9-bc41-be28dc106929 2017,2017,e6aa13a4-0055-48a9-bc41-be28dc106929,3,0,0,0,21,0,12,36,3,430,4.295,26,10,52,32,20,17,43,-103,12,1847,809,2285,12.087,17,36,35,88,88,343,27,517,21,4146,1861,637,53,4.552,40.755,44.887,0,241.277,19,62,2160,179,2,2379,7.444,21,27,0,27,0,201,102,918,2285,530,0,79,7.8229999999999995,168,64.717,343,54,35,4146,69,12,56,88,88,3990,1317.4640000000004,92,28,156,24,3,16,21,3990,871,22.333000000000002,0,0,39,0,18,7,84,2,0,0,863,0,49,5332,8,108,8,13.5,43,0,8,0,108,16,0,12,17,6,8,2,25,0,11,1,-10,200,29,101,330,39,36.946,2,57,34,1367,35,0,35,197,88,44.67,13,4,30.769000000000002,27,21,77.778,54,27,50.0,283,168,907,387,586,11,8,116,8,36,0,0,7,13,102,65,81,296.0,39.0,0,22,0,1,4,46,624,75.0,339.0,0,0,0,0,1,0,0
f14bf5cc-9a82-4a38-bc15-d39f75ed5314 2017,2017,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,1,0,1,0,22,1,15,40,3,490,4.29,17,18,69,60,30,32,44,-115,15,2102,829,1696,11.328,15,24,20,64,40,293,22,492,22,3319,1623,426,71,4.479,42.437,46.042,0,317.995,25,63,3013,176,4,3269,7.95,17,60,60,40,1,318,83,682,1696,501,0,96,6.625,143,58.483000000000004,293,72,20,3319,63,16,34,64,40,3077,1347.783,79,27,242,35,2,17,22,3077,760,22.353,0,103,34,1,5,2,83,1,0,1,254,0,70,5313,10,78,10,7.8,40,0,10,0,78,16,0,15,19,6,11,1,64,0,13,0,-17,167,32,121,320,30,33.467,0,48,29,1004,37,1,34,222,93,41.891999999999996,11,5,45.455,27,19,70.37,52,28,53.846000000000004,298,348,864,369,571,13,12,115,10,40,8,0,10,13,89,56,105,304.0,50.0,0,16,1,2,2,35,566,70.0,319.0,0,0,2,0,1,1,0
0d855753-ea21-4953-89f9-0e20aff9eb73 2017,2017,0d855753-ea21-4953-89f9-0e20aff9eb73,1,2,1,1,23,0,23,51,4,444,4.662,20,20,74,74,26,5,31,-82,23,2070,1055,1975,11.228,15,18,15,54,54,386,39,529,23,4334,2359,723,60,4.585,42.217,47.033,0,275.12600000000003,26,68,2533,249,2,2822,6.412000000000001,23,24,0,34,0,218,105,962,1975,536,0,64,8.086,118,72.015,386,49,15,4334,63,8,36,54,54,4189,1300.7009999999996,103,40,145,20,3,20,23,4189,825,22.916999999999998,0,106,36,1,24,14,95,3,0,2,788,0,59,6037,20,192,20,9.6,33,27,20,2,192,16,1,17,19,10,5,1,8,0,9,0,-29,201,20,111,332,36,32.083,0,53,31,1155,50,2,47,194,73,37.629,15,12,80.0,30,22,73.333,55,32,58.181999999999995,247,369,870,351,579,15,5,93,20,35,0,0,6,12,97,102,81,287.0,42.0,0,7,1,2,3,54,623,78.0,344.0,0,0,0,0,1,1,0
f0e724b0-4cbf-495a-be47-013907608da9 2017,2017,f0e724b0-4cbf-495a-be47-013907608da9,0,1,0,0,15,0,15,31,1,408,4.074,23,10,61,33,20,17,46,-104,15,1662,677,2325,11.699000000000002,16,43,41,83,83,362,43,599,15,4235,1910,527,75,4.423,41.293,43.4,0,331.7480000000001,31,59,3097,138,1,3255,8.941,17,39,0,34,0,304,123,988,2325,607,0,114,6.977,210,59.638000000000005,362,72,41,4235,88,15,63,83,83,3925,1552.6799999999996,78,44,310,43,3,14,15,3925,570,18.387,0,0,31,0,9,3,83,2,1,1,302,3,64,5166,10,185,10,18.5,50,50,10,1,185,16,0,17,14,8,10,0,45,0,6,0,-10,206,27,88,321,41,38.425,1,52,39,1537,30,1,28,234,91,38.889,18,8,44.443999999999996,28,18,64.286,51,24,47.059,232,236,943,371,571,13,8,94,10,57,0,2,6,22,110,58,100,179.0,30.0,0,5,0,2,2,45,711,75.0,256.0,0,0,1,0,0,0,0
de760528-1dc0-416a-a978-b510d20692ff 2017,2017,de760528-1dc0-416a-a978-b510d20692ff,1,1,0,0,21,0,6,29,2,409,3.389,17,14,33,27,15,16,42,-91,6,1386,815,2522,11.737,10,41,35,52,52,339,32,592,21,3979,1457,466,88,4.227,39.693000000000005,47.261,0,371.962,29,63,3493,506,8,4159,7.024,30,20,0,41,0,288,110,880,2522,598,0,109,6.654,176,56.68899999999999,339,104,35,3979,95,18,65,52,52,3640,1501.3060000000007,76,33,339,52,0,11,21,3640,592,20.414,0,0,29,0,18,9,77,2,0,1,880,3,34,4715,15,258,15,17.2,82,82,15,1,258,16,0,17,19,7,6,1,86,1,12,0,-6,200,44,66,310,40,31.131999999999998,2,57,32,1183,26,2,23,233,82,35.193000000000005,16,7,43.75,18,7,38.889,48,20,41.667,179,351,849,369,599,16,5,126,15,58,2,0,12,16,78,74,96,255.0,37.0,0,17,0,1,1,79,670,85.0,372.0,0,0,2,1,0,0,0
2eff2a03-54d4-46ba-890e-2bc3925548f3 2017,2017,2eff2a03-54d4-46ba-890e-2bc3925548f3,0,3,1,2,28,0,17,51,4,454,4.302,22,18,57,57,36,10,48,-118,17,1953,840,1936,12.572000000000001,15,24,20,94,94,320,48,510,28,4023,2087,593,65,4.33,44.323,47.891999999999996,0,281.452,30,70,2881,152,4,3113,10.177999999999999,11,53,0,45,0,458,107,922,1936,518,0,111,7.766,139,61.776,320,46,20,4023,65,7,44,94,94,3831,1389.4460000000001,98,49,192,28,2,17,28,3831,1001,25.025,0,103,40,1,12,8,103,0,0,2,520,0,78,6586,18,401,18,22.278000000000002,69,41,18,3,401,16,0,17,29,14,10,0,11,4,12,0,0,185,29,97,311,43,34.605,0,56,40,1488,51,0,48,214,88,41.121,12,5,41.667,33,26,78.788,69,38,55.071999999999996,219,428,875,339,574,17,10,99,18,46,0,0,9,11,105,96,99,324.0,48.0,2,15,5,0,3,46,656,76.0,322.0,1,0,0,0,0,0,0
3d08af9e-c767-4f88-a7dc-b920c6d2b4a8 2017,2017,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,1,3,1,0,34,0,4,43,5,409,3.983,24,14,33,30,10,53,51,-117,4,1629,590,2370,11.703,14,34,31,74,74,340,34,526,34,3979,1609,308,92,4.265,38.793,45.011,0,392.42,29,74,3569,452,6,4141,6.582999999999999,21,27,0,36,0,237,148,1342,2370,555,0,79,7.169,139,61.261,340,66,31,3979,131,12,70,74,74,3657,1519.5120000000004,94,36,322,43,4,35,34,3657,1004,23.349,0,99,43,1,12,12,80,1,0,1,790,1,39,4962,14,212,14,15.142999999999999,78,78,14,3,212,16,0,13,18,5,9,1,41,2,11,0,-11,183,31,85,299,29,25.862,0,49,21,750,38,0,37,212,79,37.264,9,5,55.556000000000004,21,15,71.429,45,25,55.556000000000004,302,158,930,339,564,10,7,108,14,59,0,1,10,13,82,78,111,269.0,39.0,2,18,1,2,3,71,628,78.0,338.0,0,0,5,2,0,0,0
768c92aa-75ff-4a43-bcc0-f2798c2e1724 2018,2018,768c92aa-75ff-4a43-bcc0-f2798c2e1724,1,0,0,0,13,0,15,29,1,468,4.239,24,9,45,30,30,54,45,-106,15,1984,1017,1697,11.373,14,30,24,75,75,271,23,480,13,3082,1385,405,82,4.05,37.975,43.37,1,328.086,31,60,3076,297,7,3513,6.6770000000000005,17,31,0,31,0,207,116,992,1697,499,0,110,6.176,184,54.309,271,72,24,3082,82,23,49,75,75,2794,1302.4070000000004,62,25,288,41,0,21,13,2794,807,21.237,0,0,38,0,11,9,66,3,0,0,754,4,30,3958,16,133,16,8.312999999999999,37,0,16,0,133,16,0,21,23,9,11,0,9,1,13,1,-39,137,38,108,283,28,31.259,1,54,22,844,26,0,25,215,68,31.628,18,7,38.889,16,13,81.25,37,22,59.458999999999996,272,206,915,338,522,18,10,76,16,41,0,0,10,22,137,73,87,217.0,36.0,1,15,0,3,4,63,643,88.0,317.0,1,0,3,1,0,0,0
4809ecb0-abd3-451d-9c4a-92a90b83ca06 2018,2018,4809ecb0-abd3-451d-9c4a-92a90b83ca06,0,3,1,0,26,1,7,38,5,371,4.685,21,11,75,75,14,11,40,-97,7,1738,720,1536,11.332,17,18,16,75,75,292,14,435,26,3309,1773,668,88,4.346,38.851,44.644,1,378.059,35,65,3380,384,6,3884,10.464,16,71,71,28,1,293,108,978,1536,455,0,70,7.273,138,64.176,292,56,16,3309,61,13,43,75,75,2900,1186.729,93,16,409,52,2,20,26,2900,938,24.051,0,102,39,1,3,1,70,1,0,1,339,0,55,4395,21,321,21,15.286,54,50,21,3,321,16,0,11,17,10,7,0,0,2,5,0,-38,153,24,75,252,20,32.35,0,50,18,647,36,0,35,186,56,30.108,13,8,61.538000000000004,11,7,63.636,31,16,51.613,319,167,974,343,523,10,5,79,21,36,0,0,3,15,119,59,76,209.0,31.0,0,23,2,1,4,40,655,66.0,274.0,0,0,1,1,0,0,0
5fee86ae-74ab-4bdd-8416-42a9dd9964f3 2018,2018,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,0,3,1,0,18,1,11,34,5,410,3.9560000000000004,28,11,77,77,24,20,47,-116,11,1622,867,1840,11.385,21,30,26,76,76,299,25,505,18,3404,1564,539,82,4.156000000000001,40.793,45.89,0,340.82800000000003,23,67,3345,318,5,3763,12.96,28,78,78,25,1,324,114,948,1840,524,0,99,6.496,154,57.06100000000001,299,71,26,3404,77,19,26,76,76,3165,1325.7400000000002,73,25,239,37,2,27,18,3165,1238,26.913,1,99,46,1,9,3,83,0,0,0,539,1,60,5311,13,318,13,24.462,104,36,13,3,318,16,0,13,24,11,7,0,30,4,9,0,-13,157,17,84,258,36,37.056,0,56,33,1334,33,0,30,214,69,32.243,22,11,50.0,13,10,76.923,45,20,44.443999999999996,242,366,897,378,606,12,6,62,13,54,2,0,7,21,115,76,114,293.0,39.0,0,14,3,1,3,50,655,77.0,349.0,1,0,1,0,0,0,0
97354895-8c77-4fd4-a860-32e62ea7382a 2018,2018,97354895-8c77-4fd4-a860-32e62ea7382a,1,1,1,1,29,0,18,51,3,478,4.262,22,20,34,34,33,5,23,-52,18,2037,824,2229,11.652999999999999,17,26,25,63,63,378,40,556,29,4405,2176,617,64,4.131,39.531,45.078,0,264.374,21,66,2530,255,5,2885,7.654,15,25,0,26,0,199,93,744,2229,574,0,104,7.6739999999999995,108,65.854,378,43,25,4405,48,11,39,63,63,4258,1426.003,97,41,147,21,2,22,29,4258,755,26.964000000000002,0,95,28,1,14,5,93,0,0,0,1034,2,50,5784,18,156,18,8.667,84,84,18,1,156,16,0,14,11,7,10,1,64,0,4,0,0,206,28,131,365,32,28.469,0,52,27,911,50,0,49,201,82,40.796,14,7,50.0,36,23,63.888999999999996,57,34,59.648999999999994,317,378,880,360,606,12,10,71,18,53,2,0,3,14,73,67,100,238.0,30.0,0,37,2,2,1,52,563,51.0,273.0,0,0,1,0,0,0,0
ad4ae08f-d808-42d5-a1e6-e9bc4e34d123 2018,2018,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,2,3,0,0,27,0,13,45,5,359,4.685,9,6,51,27,19,23,42,-104,13,1682,735,1901,10.782,14,33,30,49,39,331,32,529,27,3569,1668,431,72,4.166,39.986,43.93,1,295.765,29,69,2839,220,3,3119,10.727,21,38,0,22,0,236,114,957,1901,542,0,93,6.585,158,61.07,331,71,30,3569,63,13,32,49,39,3290,1348.8660000000002,87,32,279,37,3,14,27,3290,1071,24.906999999999996,0,0,43,0,16,7,79,1,0,1,705,1,45,4969,12,222,12,18.5,58,58,12,3,222,16,0,10,11,4,6,2,102,0,7,0,-38,182,30,92,304,23,33.857,2,51,19,711,41,0,39,187,69,36.898,17,9,52.941,26,21,80.76899999999999,45,32,71.111,303,141,977,378,566,9,6,75,12,42,2,0,6,12,104,75,83,173.0,34.0,0,32,1,1,1,44,674,63.0,261.0,0,0,4,1,0,0,0
