Key,Player Name,Player Team,Season,Position,Games Played,Games Started,Season Age,Rec Receptions,Rec Red Zone Targets,Rec Touchdowns,Rec Yards,Fumbles,Lost Fumbles,Rush Attempts,Rush Avg Yards,Rush Red Zone Attempts,Rush Scrambles,Rush Touchdowns,Rush Yards,Passing Completion Pct,Passing Hurries,Passing Interceptions,Passing Redzone Attempts,Passing Touchdowns,Passing Yards,Field Goal Attempts,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Made
f4992e8f-73f0-43e4-a9ca-c83953fe3f5b 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,C.J. Prosise,Seahawks,2018,RB,5,0,24,3.0,0.0,0.0,22.0,,,1.0,-3.0,0.0,0.0,0.0,-3.0,,,,,,,,,,,,
13ade86a-20c7-48fe-9d18-b3bfc135f5e9 2017 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Elijah McGuire,Jets,2017,RB,16,2,23,17.0,1.0,1.0,177.0,2.0,2.0,88.0,3.58,3.0,0.0,1.0,315.0,,,,,,,,,,,,
13ade86a-20c7-48fe-9d18-b3bfc135f5e9 2018 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Elijah McGuire,Jets,2018,RB,8,3,24,19.0,1.0,1.0,193.0,2.0,2.0,92.0,3.0,5.0,0.0,3.0,276.0,,,,,,,,,,,,
26873576-2bbd-4622-bc3e-ec847577855b 2017 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Brian Hill,Bengals,2017,RB,6,0,22,2.0,0.0,0.0,36.0,,,11.0,3.364,0.0,0.0,0.0,37.0,,,,,,,,,,,,
26873576-2bbd-4622-bc3e-ec847577855b 2017 e6aa13a4-0055-48a9-bc41-be28dc106929,Brian Hill,Falcons,2017,RB,1,0,22,,,,,,,,,,,,,,,,,,,,,,,,
26873576-2bbd-4622-bc3e-ec847577855b 2018 e6aa13a4-0055-48a9-bc41-be28dc106929,Brian Hill,Falcons,2018,RB,10,0,23,1.0,0.0,0.0,9.0,1.0,1.0,20.0,7.85,0.0,0.0,0.0,157.0,,,,,,,,,,,,
7797f36e-87e8-4282-b6d2-bdb1774fc3b3 2017 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Joe Mixon,Bengals,2017,RB,14,7,21,30.0,0.0,0.0,287.0,3.0,2.0,178.0,3.517,9.0,0.0,4.0,626.0,,,,,,,,,,,,
7797f36e-87e8-4282-b6d2-bdb1774fc3b3 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Joe Mixon,Bengals,2018,RB,14,13,22,43.0,1.0,1.0,296.0,,,237.0,4.928,15.0,0.0,8.0,1168.0,,,,,,,,,,,,
cee77408-f330-4a16-bb6f-dead52f9291f 2017 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Matthew Dayes,Browns,2017,RB,16,0,22,4.0,0.0,0.0,29.0,,,5.0,2.6,1.0,0.0,0.0,13.0,,,,,,,,,,,,
cee77408-f330-4a16-bb6f-dead52f9291f 2018 f0e724b0-4cbf-495a-be47-013907608da9,Matthew Dayes,49ers,2018,RB,7,0,23,,,,,,,,,,,,,,,,,,,,,,,,
28a084c0-14df-499f-bd1f-b975603626b7 2017 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,James Conner,Steelers,2017,RB,14,0,22,0.0,0.0,0.0,0.0,,,32.0,4.5,0.0,0.0,0.0,144.0,,,,,,,,,,,,
28a084c0-14df-499f-bd1f-b975603626b7 2018 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,James Conner,Steelers,2018,RB,13,12,23,55.0,4.0,1.0,497.0,4.0,2.0,215.0,4.526,12.0,0.0,12.0,973.0,,,,,,,,,,,,
413f7971-4d5b-496d-a11b-f623e9bc3b7c 2017 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Marlon Mack,Colts,2017,RB,14,0,21,21.0,1.0,1.0,225.0,1.0,0.0,93.0,3.849,3.0,0.0,3.0,358.0,,,,,,,,,,,,
413f7971-4d5b-496d-a11b-f623e9bc3b7c 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Marlon Mack,Colts,2018,RB,12,10,22,17.0,1.0,1.0,103.0,2.0,2.0,195.0,4.6560000000000015,11.0,0.0,9.0,908.0,,,,,,,,,,,,
7f46a7be-286e-4bfe-8778-d03dbe600ce9 2017 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Leonard Fournette,Jaguars,2017,RB,13,13,22,36.0,1.0,1.0,302.0,2.0,0.0,268.0,3.881,15.0,0.0,9.0,1040.0,,,,,,,,,,,,
7f46a7be-286e-4bfe-8778-d03dbe600ce9 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Leonard Fournette,Jaguars,2018,RB,8,8,23,22.0,3.0,1.0,185.0,,,133.0,3.301,10.0,0.0,5.0,439.0,,,,,,,,,,,,
02779042-2b4e-4fa9-b598-364fe01b523a 2017 82d2d380-3834-4938-835f-aec541e5ece7,D'Onta Foreman,Texans,2017,RB,10,1,21,6.0,0.0,0.0,83.0,2.0,1.0,78.0,4.192,3.0,0.0,2.0,327.0,,,,,,,,,,,,
02779042-2b4e-4fa9-b598-364fe01b523a 2018 82d2d380-3834-4938-835f-aec541e5ece7,D'Onta Foreman,Texans,2018,RB,1,0,22,2.0,0.0,1.0,28.0,1.0,0.0,7.0,-0.14300000000000002,0.0,0.0,0.0,-1.0,,,,,,,,,,,,
294b247f-c8b9-4fe7-9fce-bb4011fff02f 2017 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,De'Angelo Henderson,Broncos,2017,RB,5,0,25,2.0,0.0,1.0,36.0,,,7.0,1.857,0.0,0.0,0.0,13.0,,,,,,,,,,,,
294b247f-c8b9-4fe7-9fce-bb4011fff02f 2018 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,De'Angelo Henderson,Jets,2018,RB,3,0,26,,,,,1.0,1.0,2.0,9.5,0.0,0.0,0.0,19.0,,,,,,,,,,,,
0f8ccece-d663-4069-944b-f318f64c60b7 2017 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Melvin Gordon III,Chargers,2017,RB,16,16,24,58.0,5.0,4.0,476.0,1.0,0.0,284.0,3.891,12.0,0.0,8.0,1105.0,,,,,,,,,,,,
0f8ccece-d663-4069-944b-f318f64c60b7 2018 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Melvin Gordon III,Chargers,2018,RB,12,12,25,50.0,6.0,4.0,490.0,1.0,0.0,175.0,5.057,8.0,0.0,10.0,885.0,,,,,,,,,,,,
e5b8c439-a48a-4f83-b63b-1a4d30e04cd3 2017 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Austin Ekeler,Chargers,2017,RB,16,0,22,27.0,3.0,3.0,279.0,2.0,2.0,47.0,5.532,2.0,0.0,2.0,260.0,,,,,,,,,,,,
e5b8c439-a48a-4f83-b63b-1a4d30e04cd3 2018 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Austin Ekeler,Chargers,2018,RB,14,3,23,39.0,5.0,3.0,404.0,1.0,1.0,106.0,5.226,5.0,0.0,3.0,554.0,,,,,,,,,,,,
0ef0d0ca-2d2d-455b-ab63-a20c01303e37 2017 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Kareem Hunt,Chiefs,2017,RB,16,16,22,53.0,4.0,3.0,455.0,1.0,1.0,272.0,4.879,10.0,0.0,8.0,1327.0,,,,,,,,,,,,
0ef0d0ca-2d2d-455b-ab63-a20c01303e37 2018 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Kareem Hunt,Chiefs,2018,RB,11,11,23,26.0,2.0,7.0,378.0,,,181.0,4.552,12.0,0.0,7.0,824.0,,,,,,,,,,,,
69568326-f210-4b88-a5cb-10376c64893e 2017 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Corey Clement,Eagles,2017,RB,16,0,23,10.0,2.0,2.0,123.0,0.0,0.0,74.0,4.338,7.0,0.0,4.0,321.0,,,,,,,,,,,,
69568326-f210-4b88-a5cb-10376c64893e 2018 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Corey Clement,Eagles,2018,RB,11,0,24,22.0,1.0,0.0,192.0,4.0,0.0,68.0,3.809,3.0,0.0,2.0,259.0,,,,,,,,,,,,
567fe739-5425-4d78-896c-f1486813910d 2017 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Wayne Gallman,Giants,2017,RB,13,1,23,34.0,1.0,1.0,193.0,3.0,1.0,111.0,4.288,1.0,0.0,0.0,476.0,,,,,,,,,,,,
567fe739-5425-4d78-896c-f1486813910d 2018 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Wayne Gallman,Giants,2018,RB,15,1,24,14.0,0.0,0.0,89.0,2.0,1.0,51.0,3.451,6.0,0.0,1.0,176.0,,,,,,,,,,,,
7076d60f-8cba-41bf-a3ed-ee28af5e240a 2017 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Shane Smith,Giants,2017,RB,11,4,24,,,,,,,,,,,,,,,,,,,,,,,,
7076d60f-8cba-41bf-a3ed-ee28af5e240a 2018 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Shane Smith,Giants,2018,RB,2,0,25,,,,,,,,,,,,,,,,,,,,,,,,
42b57148-fc06-4aee-b40b-bb941271b5b7 2017 22052ff7-c065-42ee-bc8f-c4691c50e624,Dare Ogunbowale,Redskins,2017,RB,2,0,23,,,,,,,,,,,,,,,,,,,,,,,,
42b57148-fc06-4aee-b40b-bb941271b5b7 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Dare Ogunbowale,Buccaneers,2018,RB,2,0,24,,,,,,,,,,,,,,,,,,,,,,,,
e601812f-ce24-4e99-bee0-e33c1e9014e4 2017 22052ff7-c065-42ee-bc8f-c4691c50e624,Samaje Perine,Redskins,2017,RB,16,8,22,22.0,0.0,1.0,182.0,2.0,2.0,175.0,3.446,9.0,0.0,1.0,603.0,,,,,,,,,,,,
e601812f-ce24-4e99-bee0-e33c1e9014e4 2018 22052ff7-c065-42ee-bc8f-c4691c50e624,Samaje Perine,Redskins,2018,RB,5,0,23,3.0,0.0,0.0,5.0,,,8.0,4.0,0.0,0.0,0.0,32.0,,,,,,,,,,,,
a8342d20-9901-49a6-bc45-79f192418188 2017 7b112545-38e6-483c-a55c-96cf6ee49cb8,Tarik Cohen,Bears,2017,RB,16,4,22,53.0,4.0,1.0,353.0,3.0,2.0,87.0,4.253,3.0,0.0,2.0,370.0,50.0,0.0,0.0,0.0,1.0,21.0,,,,,,
a8342d20-9901-49a6-bc45-79f192418188 2018 7b112545-38e6-483c-a55c-96cf6ee49cb8,Tarik Cohen,Bears,2018,RB,16,7,23,71.0,5.0,5.0,725.0,7.0,3.0,99.0,4.485,6.0,0.0,3.0,444.0,100.0,0.0,0.0,1.0,1.0,1.0,,,,,,
b8033c75-de94-46df-a645-284f419c4497 2017 7b112545-38e6-483c-a55c-96cf6ee49cb8,Taquan Mizzell,Bears,2017,RB,3,0,24,,,,,,,,,,,,,,,,,,,,,,,,
b8033c75-de94-46df-a645-284f419c4497 2018 7b112545-38e6-483c-a55c-96cf6ee49cb8,Taquan Mizzell,Bears,2018,RB,9,1,25,8.0,2.0,1.0,78.0,0.0,0.0,9.0,1.778,0.0,0.0,0.0,16.0,,,,,,,,,,,,
122e131c-b08c-4b10-901d-481a20aeffb8 2017 a20471b4-a8d9-40c7-95ad-90cc30e46932,Jamaal Williams,Packers,2017,RB,16,7,22,25.0,1.0,2.0,262.0,,,153.0,3.634,7.0,0.0,4.0,556.0,,,,,,,,,,,,
122e131c-b08c-4b10-901d-481a20aeffb8 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Jamaal Williams,Packers,2018,RB,16,8,23,27.0,0.0,0.0,210.0,,,121.0,3.835,5.0,0.0,3.0,464.0,,,,,,,,,,,,
27dd5b6e-ea65-4622-a6b4-460fd144407c 2017 a20471b4-a8d9-40c7-95ad-90cc30e46932,Aaron Jones,Packers,2017,RB,12,4,23,9.0,2.0,0.0,22.0,,,81.0,5.5310000000000015,4.0,0.0,4.0,448.0,,,,,,,,,,,,
27dd5b6e-ea65-4622-a6b4-460fd144407c 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Aaron Jones,Packers,2018,RB,12,8,24,26.0,1.0,1.0,206.0,1.0,1.0,133.0,5.474,12.0,0.0,8.0,728.0,,,,,,,,,,,,
8960d61e-433b-41ea-a7ad-4e76be87b582 2017 33405046-04ee-4058-a950-d606f8c30852,Dalvin Cook,Vikings,2017,RB,4,4,22,11.0,1.0,0.0,90.0,1.0,1.0,74.0,4.784,4.0,0.0,2.0,354.0,,,,,,,,,,,,
8960d61e-433b-41ea-a7ad-4e76be87b582 2018 33405046-04ee-4058-a950-d606f8c30852,Dalvin Cook,Vikings,2018,RB,11,10,23,40.0,3.0,2.0,305.0,2.0,2.0,133.0,4.624,3.0,0.0,2.0,615.0,,,,,,,,,,,,
686cab35-6da0-4e10-ba65-0d1f97e0bc8b 2017 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Alex Armah,Panthers,2017,RB,9,0,23,,,,,,,,,,,,,,,,,,,,,,,,
686cab35-6da0-4e10-ba65-0d1f97e0bc8b 2018 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Alex Armah,Panthers,2018,RB,16,2,24,1.0,0.0,0.0,5.0,,,9.0,1.6669999999999998,3.0,0.0,2.0,15.0,,,,,,,,,,,,
f96db0af-5e25-42d1-a07a-49b4e065b364 2017 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Christian McCaffrey,Panthers,2017,RB,16,10,21,80.0,6.0,5.0,651.0,2.0,1.0,117.0,3.718,4.0,0.0,2.0,435.0,,,,,,,,,,,,
f96db0af-5e25-42d1-a07a-49b4e065b364 2018 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Christian McCaffrey,Panthers,2018,RB,16,16,22,107.0,7.0,6.0,867.0,4.0,1.0,219.0,5.0139999999999985,15.0,0.0,7.0,1098.0,100.0,0.0,0.0,0.0,1.0,50.0,,,,,,
9b4e4d1d-ad88-4c10-b1c0-b9116755c184 2017 0d855753-ea21-4953-89f9-0e20aff9eb73,Trey Edmunds,Saints,2017,RB,16,0,23,,,,,,,9.0,5.332999999999998,0.0,0.0,1.0,48.0,,,,,,,,,,,,
9b4e4d1d-ad88-4c10-b1c0-b9116755c184 2018 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Trey Edmunds,Steelers,2018,RB,4,0,24,,,,,,,,,,,,,,,,,,,,,,,,
d9c857b2-97da-4fb8-a527-afbbb2a67413 2017 0d855753-ea21-4953-89f9-0e20aff9eb73,Alvin Kamara,Saints,2017,RB,16,3,22,81.0,7.0,5.0,826.0,1.0,1.0,120.0,6.067,9.0,0.0,8.0,728.0,,,,,,,,,,,,
d9c857b2-97da-4fb8-a527-afbbb2a67413 2018 0d855753-ea21-4953-89f9-0e20aff9eb73,Alvin Kamara,Saints,2018,RB,15,13,23,81.0,17.0,4.0,709.0,1.0,0.0,194.0,4.552,26.0,0.0,14.0,883.0,,,,,,,,,,,,
25cc3585-6194-4786-968a-2600db46b6c6 2017 f0e724b0-4cbf-495a-be47-013907608da9,Jeremy McNichols,49ers,2017,RB,2,0,22,,,,,,,,,,,,,,,,,,,,,,,,
25cc3585-6194-4786-968a-2600db46b6c6 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Jeremy McNichols,Colts,2018,RB,1,0,23,,,,,,,2.0,2.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,
25cc3585-6194-4786-968a-2600db46b6c6 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,Jeremy McNichols,Titans,2018,RB,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,
6249d2c0-75dc-4586-943b-1c103a9eb419 2017 f0e724b0-4cbf-495a-be47-013907608da9,Matt Breida,49ers,2017,RB,16,0,22,21.0,1.0,1.0,180.0,1.0,0.0,105.0,4.4289999999999985,2.0,0.0,2.0,465.0,,,,,,,,,,,,
6249d2c0-75dc-4586-943b-1c103a9eb419 2018 f0e724b0-4cbf-495a-be47-013907608da9,Matt Breida,49ers,2018,RB,14,13,23,27.0,3.0,2.0,261.0,1.0,1.0,153.0,5.32,7.0,0.0,3.0,814.0,,,,,,,,,,,,
6c6a6099-0169-4c9a-b024-0d8f4a795f38 2017 de760528-1dc0-416a-a978-b510d20692ff,Elijhaa Penny,Cardinals,2017,RB,16,0,24,4.0,0.0,0.0,38.0,0.0,0.0,31.0,4.0,2.0,0.0,2.0,124.0,,,,,,,,,,,,
6c6a6099-0169-4c9a-b024-0d8f4a795f38 2018 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Elijhaa Penny,Giants,2018,RB,14,3,25,8.0,1.0,0.0,50.0,,,7.0,3.571,0.0,0.0,0.0,25.0,,,,,,,,,,,,
b9b88174-d790-4ff2-85cd-fdbfa03405f6 2017 2eff2a03-54d4-46ba-890e-2bc3925548f3,Justin Davis,Rams,2017,RB,4,0,22,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
b9b88174-d790-4ff2-85cd-fdbfa03405f6 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,Justin Davis,Rams,2018,RB,11,0,23,,,,,,,2.0,9.5,0.0,0.0,0.0,19.0,,,,,,,,,,,,
0afca88b-83e7-49d6-80df-1f68b21cca9f 2017 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Chris Carson,Seahawks,2017,RB,4,3,23,7.0,1.0,1.0,59.0,,,49.0,4.245,0.0,0.0,0.0,208.0,,,,,,,,,,,,
0afca88b-83e7-49d6-80df-1f68b21cca9f 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Chris Carson,Seahawks,2018,RB,14,14,24,20.0,1.0,0.0,163.0,3.0,2.0,247.0,4.66,17.0,0.0,9.0,1151.0,,,,,,,,,,,,
63a42b17-bb3e-4e68-970f-aa2fffee4d10 2018 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Keith Ford,Bills,2018,RB,2,1,24,3.0,0.0,0.0,21.0,,,21.0,3.762,0.0,0.0,0.0,79.0,,,,,,,,,,,,
c6728282-0648-4926-a07c-be64f3ff5e0d 2018 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Kalen Ballage,Dolphins,2018,RB,12,0,23,9.0,1.0,0.0,56.0,1.0,1.0,36.0,5.306,0.0,0.0,1.0,191.0,,,,,,,,,,,,
b89c853a-6bd8-42ec-ae52-a11831923631 2018 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Trenton Cannon,Jets,2018,RB,16,0,24,17.0,0.0,0.0,144.0,,,38.0,2.974,1.0,0.0,1.0,113.0,,,,,,,,,,,,
1376da0d-0448-4a37-bd99-842c4580eeda 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Sony Michel,Patriots,2018,RB,13,8,23,7.0,0.0,0.0,50.0,1.0,1.0,209.0,4.455,21.0,0.0,6.0,931.0,,,,,,,,,,,,
81050032-4268-4906-874f-3463a6b57a3d 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Kenneth Farrow,Patriots,2018,RB,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,
e8a4e5aa-f17b-49fe-8b8b-8efac0fc40f4 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Ralph Webb,Patriots,2018,RB,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
4c54672f-f0f5-47ff-9d98-33137e3c0773 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Quinton Flowers,Bengals,2018,RB,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
b120cb2d-04b8-4dd3-809e-92c9b4c29b0c 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Mark Walton,Bengals,2018,RB,14,0,21,5.0,0.0,0.0,41.0,,,14.0,2.4290000000000003,0.0,0.0,0.0,34.0,,,,,,,,,,,,
4bd60b33-9fbf-4156-ba2b-8264ac37b418 2018 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Nick Chubb,Browns,2018,RB,16,9,23,20.0,3.0,2.0,149.0,,,192.0,5.188,14.0,0.0,8.0,996.0,,,,,,,,,,,,
ef21feb3-991e-42d7-bb16-8bc92f7894bf 2018 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Dontrell Hilliard,Browns,2018,RB,11,0,23,9.0,0.0,0.0,105.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
3ffc3993-461e-4477-9def-c9633b7feac1 2018 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Gus Edwards,Ravens,2018,RB,11,6,23,2.0,0.0,0.0,20.0,0.0,0.0,137.0,5.2410000000000005,3.0,0.0,2.0,718.0,,,,,,,,,,,,
b928bd74-ad93-4251-9c96-300bfa04857e 2018 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,De'Lance Turner,Ravens,2018,RB,4,0,23,2.0,0.0,0.0,17.0,,,1.0,4.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,
fd4241f9-ab42-4dba-a701-455b896eca28 2018 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Jaylen Samuels,Steelers,2018,RB,14,3,22,26.0,4.0,3.0,199.0,1.0,0.0,56.0,4.5710000000000015,2.0,0.0,0.0,256.0,,,,,,,,,,,,
070850a3-7387-4836-b3eb-b1c8f8731aab 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Jordan Wilkins,Colts,2018,RB,16,3,24,16.0,0.0,0.0,85.0,2.0,2.0,60.0,5.6,2.0,0.0,1.0,336.0,,,,,,,,,,,,
ed5bcd2c-6335-4c0b-93b7-2116684a9b02 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Nyheim Hines,Colts,2018,RB,16,4,22,63.0,4.0,2.0,425.0,1.0,0.0,85.0,3.694,4.0,0.0,2.0,314.0,,,,,,,,,,,,
5df36deb-d147-42e9-9059-11cb86d35b43 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Bo Scarbrough,Jaguars,2018,RB,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
5df36deb-d147-42e9-9059-11cb86d35b43 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Bo Scarbrough,Seahawks,2018,RB,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
a0c708a2-4620-4b5a-8453-967c2a9bd426 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Dimitri Flowers,Jaguars,2018,RB,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,
f9e352ee-a6f6-4b92-8683-1867739d6d94 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,David Williams,Jaguars,2018,RB,6,0,24,,,,,,,8.0,4.5,0.0,0.0,0.0,36.0,,,,,,,,,,,,
7f5c931b-4ebd-4309-a1d2-e04a5cf782e8 2018 82d2d380-3834-4938-835f-aec541e5ece7,Buddy Howell,Texans,2018,RB,15,0,22,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
12c39c1f-d579-4bd5-b736-62afd23b8208 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,Dalyn Dawkins,Titans,2018,RB,2,0,24,,,,,,,,,,,,,,,,,,,,,,,,
82f459c4-bf23-4d60-9eb6-b062994f5517 2018 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Royce Freeman,Broncos,2018,RB,14,8,22,14.0,0.0,0.0,72.0,1.0,1.0,130.0,4.008,10.0,0.0,5.0,521.0,,,,,,,,,,,,
8322b598-ab65-4b2c-8a54-af37f67a062d 2018 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Phillip Lindsay,Broncos,2018,RB,15,8,24,35.0,1.0,1.0,241.0,0.0,0.0,192.0,5.401,14.0,0.0,9.0,1037.0,,,,,,,,,,,,
65def267-986f-4d5d-96fb-42b9209833b1 2018 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Detrez Newsome,Chargers,2018,RB,9,0,24,2.0,0.0,0.0,19.0,,,11.0,4.455,3.0,0.0,0.0,49.0,,,,,,,,,,,,
e6c3f896-0223-4fc2-be09-c959ea4a475c 2018 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Justin Jackson,Chargers,2018,RB,13,1,22,15.0,1.0,0.0,135.0,,,50.0,4.12,1.0,0.0,2.0,206.0,,,,,,,,,,,,
c2a19a09-74a2-4ace-8cc3-6dfb65070a70 2018 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Darrel Williams,Chiefs,2018,RB,6,0,23,3.0,1.0,1.0,27.0,,,13.0,3.385,1.0,0.0,0.0,44.0,,,,,,,,,,,,
23b17031-de21-412d-8182-5a4bca1049a1 2018 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Josh Adams,Eagles,2018,RB,14,5,22,7.0,0.0,0.0,58.0,1.0,1.0,120.0,4.258,8.0,0.0,3.0,511.0,,,,,,,,,,,,
768f6afa-ba24-40d9-bdc1-3184bba2ec2b 2018 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Boston Scott,Eagles,2018,RB,2,0,23,,,,,,,,,,,,,,,,,,,,,,,,
9811b753-347c-467a-b3cb-85937e71e2b9 2018 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Saquon Barkley,Giants,2018,RB,16,16,21,91.0,6.0,4.0,721.0,,,261.0,5.008,15.0,0.0,11.0,1307.0,,,,,,,,,,,,
6faa5a10-56b8-4dd0-b8de-0cf1378b6726 2018 c5a59daa-53a7-4de0-851f-fb12be893e9e,Kerryon Johnson,Lions,2018,RB,10,7,21,32.0,0.0,1.0,213.0,1.0,1.0,118.0,5.432,4.0,0.0,3.0,641.0,,,,,,,,,,,,
fa890b86-8204-40b0-ab8a-301a35d15ad6 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Lavon Coleman,Packers,2018,RB,1,0,24,,,,,,,,,,,,,,,,,,,,,,,,
7fbf8067-075e-4db7-8090-6ead0e5b8910 2018 33405046-04ee-4058-a950-d606f8c30852,Roc Thomas,Vikings,2018,RB,5,0,23,2.0,0.0,0.0,21.0,,,8.0,3.75,0.0,0.0,0.0,30.0,,,,,,,,,,,,
9424475a-fba7-4bfd-b79c-f372ad28082a 2018 33405046-04ee-4058-a950-d606f8c30852,Mike Boone,Vikings,2018,RB,8,0,23,2.0,0.0,0.0,1.0,,,11.0,4.273,0.0,0.0,0.0,47.0,,,,,,,,,,,,
15965c39-17be-4338-911a-8f337f48a3ce 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Ronald Jones II,Buccaneers,2018,RB,9,0,21,7.0,1.0,0.0,33.0,,,23.0,1.913,1.0,0.0,1.0,44.0,,,,,,,,,,,,
3d36bdab-2521-44da-8ede-30226510c2b0 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Shaun Wilson,Buccaneers,2018,RB,5,0,23,3.0,1.0,0.0,5.0,,,6.0,4.833,0.0,0.0,0.0,29.0,,,,,,,,,,,,
d033bdd4-2a32-4b08-a9a7-8365933816c3 2018 e6aa13a4-0055-48a9-bc41-be28dc106929,Ito Smith,Falcons,2018,RB,14,0,23,27.0,1.0,0.0,152.0,1.0,0.0,90.0,3.5,10.0,0.0,4.0,315.0,,,,,,,,,,,,
72cf3127-3953-4fd8-8049-3de1b6fa9825 2018 f0e724b0-4cbf-495a-be47-013907608da9,Jeff Wilson Jr.,49ers,2018,RB,6,2,23,12.0,3.0,0.0,98.0,3.0,2.0,66.0,4.03,5.0,0.0,0.0,266.0,,,,,,,,,,,,
