Key,Player Name,Player Team,Season,Position,Games Played,Games Started,Season Age,Rec Receptions,Rec Red Zone Targets,Rec Touchdowns,Rec Yards,Fumbles,Lost Fumbles,Rush Attempts,Rush Avg Yards,Rush Red Zone Attempts,Rush Scrambles,Rush Touchdowns,Rush Yards,Passing Completion Pct,Passing Hurries,Passing Interceptions,Passing Redzone Attempts,Passing Touchdowns,Passing Yards,Field Goal Attempts,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Made
06e41dc1-d5dc-4bdc-8fc3-e0d7c3a99ac4 2018 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Jarvis Landry,Browns,2018,WR,16,14,26,81.0,9.0,4.0,976.0,1.0,1.0,3.0,20.0,1.0,0.0,1.0,60.0,50.0,0.0,0.0,0.0,0.0,63.0,,,,,,
0adf5b2c-35bd-41f2-8e73-3dad53454d78 2014 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Quincy Enunwa,Jets,2014,WR,1,0,22,,,,,,,,,,,,,,,,,,,,,,,,
0adf5b2c-35bd-41f2-8e73-3dad53454d78 2015 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Quincy Enunwa,Jets,2015,WR,12,6,23,22.0,1.0,0.0,315.0,,,,,,,,,,,,,,,,,,,,
0adf5b2c-35bd-41f2-8e73-3dad53454d78 2016 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Quincy Enunwa,Jets,2016,WR,16,13,24,58.0,7.0,4.0,857.0,,,1.0,12.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,
0adf5b2c-35bd-41f2-8e73-3dad53454d78 2018 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Quincy Enunwa,Jets,2018,WR,11,10,26,38.0,2.0,1.0,449.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
c0968ade-8af6-49f3-b812-bf15b6379334 2014 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,James Wright,Bengals,2014,WR,11,0,23,5.0,0.0,0.0,91.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,
c0968ade-8af6-49f3-b812-bf15b6379334 2016 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,James Wright,Bengals,2016,WR,13,2,25,13.0,0.0,0.0,106.0,,,2.0,-3.0,0.0,0.0,0.0,-6.0,,,,,,,,,,,,
c0968ade-8af6-49f3-b812-bf15b6379334 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,James Wright,Colts,2018,WR,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,
4b3677f5-712e-43f2-b7bb-51ac6f291b86 2014 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Taylor Gabriel,Browns,2014,WR,16,2,23,36.0,9.0,1.0,621.0,,,4.0,2.5,1.0,0.0,0.0,10.0,,,,,,,,,,,,
4b3677f5-712e-43f2-b7bb-51ac6f291b86 2015 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Taylor Gabriel,Browns,2015,WR,13,4,24,28.0,5.0,0.0,241.0,1.0,1.0,,,,,,,,,,,,,,,,,,
4b3677f5-712e-43f2-b7bb-51ac6f291b86 2016 e6aa13a4-0055-48a9-bc41-be28dc106929,Taylor Gabriel,Falcons,2016,WR,13,3,25,35.0,3.0,6.0,579.0,,,4.0,12.75,1.0,0.0,1.0,51.0,,,,,,,,,,,,
4b3677f5-712e-43f2-b7bb-51ac6f291b86 2017 e6aa13a4-0055-48a9-bc41-be28dc106929,Taylor Gabriel,Falcons,2017,WR,16,4,26,33.0,2.0,1.0,378.0,,,8.0,6.125,0.0,0.0,0.0,49.0,,,,,,,,,,,,
4b3677f5-712e-43f2-b7bb-51ac6f291b86 2018 7b112545-38e6-483c-a55c-96cf6ee49cb8,Taylor Gabriel,Bears,2018,WR,16,11,27,67.0,4.0,2.0,688.0,1.0,1.0,9.0,6.778,0.0,0.0,0.0,61.0,,,,,,,,,,,,
e9d4ab78-3572-47ab-b4d3-e04c5af231f3 2014 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Martavis Bryant,Steelers,2014,WR,10,3,23,26.0,8.0,8.0,549.0,,,3.0,4.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,
e9d4ab78-3572-47ab-b4d3-e04c5af231f3 2015 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Martavis Bryant,Steelers,2015,WR,11,5,24,50.0,13.0,6.0,765.0,1.0,1.0,5.0,7.4,1.0,0.0,1.0,37.0,,,,,,,,,,,,
e9d4ab78-3572-47ab-b4d3-e04c5af231f3 2017 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Martavis Bryant,Steelers,2017,WR,15,8,26,50.0,2.0,3.0,603.0,0.0,0.0,6.0,3.667,0.0,0.0,0.0,22.0,,,,,,,,,,,,
e9d4ab78-3572-47ab-b4d3-e04c5af231f3 2018 1c1cec48-6352-4556-b789-35304c1a6ae1,Martavis Bryant,Raiders,2018,WR,8,2,27,19.0,2.0,0.0,266.0,1.0,1.0,3.0,7.667000000000002,1.0,0.0,0.0,23.0,,,,,,,,,,,,
f404283a-7c04-4a1c-899c-3243424a8d70 2014 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Donte Moncrief,Colts,2014,WR,16,2,21,32.0,3.0,3.0,444.0,,,4.0,4.25,1.0,0.0,0.0,17.0,,,,,,,,,,,,
f404283a-7c04-4a1c-899c-3243424a8d70 2015 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Donte Moncrief,Colts,2015,WR,16,10,22,64.0,12.0,6.0,733.0,,,,,,,,,,,,,,,,,,,,
f404283a-7c04-4a1c-899c-3243424a8d70 2016 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Donte Moncrief,Colts,2016,WR,9,7,23,30.0,5.0,7.0,307.0,,,1.0,-1.0,0.0,0.0,0.0,-1.0,,,,,,,,,,,,
f404283a-7c04-4a1c-899c-3243424a8d70 2017 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Donte Moncrief,Colts,2017,WR,12,8,24,26.0,3.0,2.0,391.0,,,,,,,,,,,,,,,,,,,,
f404283a-7c04-4a1c-899c-3243424a8d70 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Donte Moncrief,Jaguars,2018,WR,16,14,25,48.0,4.0,3.0,668.0,1.0,1.0,,,,,,,,,,,,,,,,,,
0fd32417-8410-4a8f-8919-386c433bca43 2014 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Allen Robinson,Jaguars,2014,WR,10,8,21,48.0,5.0,2.0,548.0,,,,,,,,,,,,,,,,,,,,
0fd32417-8410-4a8f-8919-386c433bca43 2015 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Allen Robinson,Jaguars,2015,WR,16,16,22,80.0,21.0,14.0,1400.0,,,,,,,,,,,,,,,,,,,,
0fd32417-8410-4a8f-8919-386c433bca43 2016 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Allen Robinson,Jaguars,2016,WR,16,16,23,73.0,11.0,6.0,883.0,1.0,0.0,,,,,,,,,,,,,,,,,,
0fd32417-8410-4a8f-8919-386c433bca43 2017 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Allen Robinson,Jaguars,2017,WR,1,1,24,1.0,0.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,
0fd32417-8410-4a8f-8919-386c433bca43 2018 7b112545-38e6-483c-a55c-96cf6ee49cb8,Allen Robinson,Bears,2018,WR,13,12,25,55.0,4.0,4.0,754.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,
10952a8e-9da1-447b-a016-c699db00c5f0 2014 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Allen Hurns,Jaguars,2014,WR,16,8,23,51.0,8.0,6.0,677.0,,,,,,,,,,,,,,,,,,,,
10952a8e-9da1-447b-a016-c699db00c5f0 2015 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Allen Hurns,Jaguars,2015,WR,15,15,24,64.0,13.0,10.0,1031.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10952a8e-9da1-447b-a016-c699db00c5f0 2016 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Allen Hurns,Jaguars,2016,WR,11,11,25,35.0,5.0,3.0,477.0,1.0,0.0,,,,,,,,,,,,,,,,,,
10952a8e-9da1-447b-a016-c699db00c5f0 2017 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Allen Hurns,Jaguars,2017,WR,10,8,26,39.0,4.0,2.0,484.0,,,,,,,,,,,,,,,,,,,,
10952a8e-9da1-447b-a016-c699db00c5f0 2018 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Allen Hurns,Cowboys,2018,WR,16,7,27,20.0,5.0,2.0,295.0,1.0,0.0,,,,,,,,,,,,,,,,,,
4c3c6b63-aa1f-4452-9d1d-662073f06142 2014 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Marqise Lee,Jaguars,2014,WR,13,8,23,37.0,6.0,1.0,422.0,,,3.0,3.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,
4c3c6b63-aa1f-4452-9d1d-662073f06142 2015 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Marqise Lee,Jaguars,2015,WR,10,1,24,15.0,5.0,1.0,191.0,,,5.0,7.6,0.0,0.0,0.0,38.0,,,,,,,,,,,,
4c3c6b63-aa1f-4452-9d1d-662073f06142 2016 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Marqise Lee,Jaguars,2016,WR,16,6,25,63.0,2.0,3.0,851.0,1.0,1.0,6.0,5.832999999999998,0.0,0.0,0.0,35.0,100.0,0.0,0.0,0.0,1.0,20.0,,,,,,
4c3c6b63-aa1f-4452-9d1d-662073f06142 2017 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Marqise Lee,Jaguars,2017,WR,14,14,26,56.0,4.0,3.0,702.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
4c3c6b63-aa1f-4452-9d1d-662073f06142 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Marqise Lee,Jaguars,2018,WR,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,
fbb1cc32-4cbd-4089-b8ec-1e7bce8da408 2014 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Cody Latimer,Broncos,2014,WR,8,0,22,2.0,0.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,
fbb1cc32-4cbd-4089-b8ec-1e7bce8da408 2015 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Cody Latimer,Broncos,2015,WR,14,1,23,6.0,3.0,1.0,59.0,,,2.0,0.5,0.0,0.0,0.0,1.0,,,,,,,,,,,,
fbb1cc32-4cbd-4089-b8ec-1e7bce8da408 2016 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Cody Latimer,Broncos,2016,WR,12,1,24,8.0,0.0,0.0,76.0,,,,,,,,,,,,,,,,,,,,
fbb1cc32-4cbd-4089-b8ec-1e7bce8da408 2017 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Cody Latimer,Broncos,2017,WR,11,1,25,19.0,1.0,2.0,287.0,1.0,0.0,,,,,,,,,,,,,,,,,,
fbb1cc32-4cbd-4089-b8ec-1e7bce8da408 2018 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Cody Latimer,Giants,2018,WR,6,2,26,11.0,0.0,1.0,190.0,,,,,,,,,,,,,,,,,,,,
2958ea86-e2dc-4719-93e5-cc9d093ca963 2014 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Albert Wilson,Chiefs,2014,WR,12,2,22,16.0,2.0,0.0,260.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2958ea86-e2dc-4719-93e5-cc9d093ca963 2015 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Albert Wilson,Chiefs,2015,WR,14,12,23,35.0,6.0,2.0,451.0,0.0,0.0,5.0,5.2,0.0,0.0,0.0,26.0,,,,,,,,,,,,
2958ea86-e2dc-4719-93e5-cc9d093ca963 2016 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Albert Wilson,Chiefs,2016,WR,16,5,24,31.0,2.0,2.0,279.0,,,2.0,25.0,1.0,0.0,1.0,50.0,,,,,,,,,,,,
2958ea86-e2dc-4719-93e5-cc9d093ca963 2017 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Albert Wilson,Chiefs,2017,WR,13,7,25,42.0,5.0,3.0,554.0,,,3.0,2.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,
2958ea86-e2dc-4719-93e5-cc9d093ca963 2018 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Albert Wilson,Dolphins,2018,WR,7,3,26,26.0,0.0,4.0,391.0,,,8.0,2.0,1.0,0.0,0.0,16.0,100.0,0.0,0.0,0.0,1.0,52.0,,,,,,
35823109-daf1-4825-92b8-564271398ecb 2014 6680d28d-d4d2-49f6-aace-5292d3ec02c2,De'Anthony Thomas,Chiefs,2014,WR,12,3,21,23.0,6.0,0.0,156.0,0.0,0.0,14.0,8.071,2.0,0.0,1.0,113.0,,,,,,,,,,,,
35823109-daf1-4825-92b8-564271398ecb 2015 6680d28d-d4d2-49f6-aace-5292d3ec02c2,De'Anthony Thomas,Chiefs,2015,WR,10,1,22,17.0,7.0,1.0,140.0,2.0,1.0,9.0,3.778,1.0,0.0,1.0,34.0,,,,,,,,,,,,
35823109-daf1-4825-92b8-564271398ecb 2016 6680d28d-d4d2-49f6-aace-5292d3ec02c2,De'Anthony Thomas,Chiefs,2016,WR,12,0,23,7.0,0.0,0.0,35.0,,,4.0,7.25,0.0,0.0,0.0,29.0,,,,,,,,,,,,
35823109-daf1-4825-92b8-564271398ecb 2017 6680d28d-d4d2-49f6-aace-5292d3ec02c2,De'Anthony Thomas,Chiefs,2017,WR,16,2,24,14.0,1.0,2.0,143.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,
35823109-daf1-4825-92b8-564271398ecb 2018 6680d28d-d4d2-49f6-aace-5292d3ec02c2,De'Anthony Thomas,Chiefs,2018,WR,5,0,25,3.0,1.0,1.0,29.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,
7b96a836-666b-47b6-a0a7-9dbb0b4c53e8 2014 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Jordan Matthews,Eagles,2014,WR,16,10,22,67.0,15.0,8.0,872.0,,,,,,,,,,,,,,,,,,,,
7b96a836-666b-47b6-a0a7-9dbb0b4c53e8 2015 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Jordan Matthews,Eagles,2015,WR,16,12,23,85.0,14.0,8.0,997.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7b96a836-666b-47b6-a0a7-9dbb0b4c53e8 2016 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Jordan Matthews,Eagles,2016,WR,14,13,24,73.0,6.0,3.0,804.0,1.0,0.0,,,,,,,,,,,,,,,,,,
7b96a836-666b-47b6-a0a7-9dbb0b4c53e8 2017 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Jordan Matthews,Bills,2017,WR,10,7,25,25.0,3.0,1.0,282.0,1.0,1.0,,,,,,,,,,,,,,,,,,
7b96a836-666b-47b6-a0a7-9dbb0b4c53e8 2018 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Jordan Matthews,Eagles,2018,WR,14,3,26,20.0,2.0,2.0,300.0,,,,,,,,,,,,,,,,,,,,
354dec38-b88b-4ba0-8974-859123f27c45 2014 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Odell Beckham Jr.,Giants,2014,WR,12,11,22,91.0,25.0,12.0,1305.0,1.0,1.0,7.0,5.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
354dec38-b88b-4ba0-8974-859123f27c45 2015 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Odell Beckham Jr.,Giants,2015,WR,15,15,23,96.0,18.0,13.0,1450.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,
354dec38-b88b-4ba0-8974-859123f27c45 2016 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Odell Beckham Jr.,Giants,2016,WR,16,16,24,101.0,12.0,10.0,1367.0,3.0,1.0,1.0,9.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,
354dec38-b88b-4ba0-8974-859123f27c45 2017 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Odell Beckham Jr.,Giants,2017,WR,4,2,25,25.0,2.0,3.0,302.0,,,1.0,8.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,
354dec38-b88b-4ba0-8974-859123f27c45 2018 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Odell Beckham Jr.,Giants,2018,WR,12,12,26,77.0,7.0,6.0,1052.0,2.0,1.0,5.0,3.8,1.0,0.0,0.0,19.0,100.0,0.0,0.0,0.0,2.0,106.0,,,,,,
cc9df25a-bb22-4737-83df-ff01d3fd7695 2014 22052ff7-c065-42ee-bc8f-c4691c50e624,Ryan Grant,Redskins,2014,WR,16,2,24,7.0,3.0,0.0,68.0,,,,,,,,,,,,,,,,,,,,
cc9df25a-bb22-4737-83df-ff01d3fd7695 2015 22052ff7-c065-42ee-bc8f-c4691c50e624,Ryan Grant,Redskins,2015,WR,16,5,25,23.0,6.0,2.0,268.0,,,,,,,,,,,,,,,,,,,,
cc9df25a-bb22-4737-83df-ff01d3fd7695 2016 22052ff7-c065-42ee-bc8f-c4691c50e624,Ryan Grant,Redskins,2016,WR,16,1,26,9.0,0.0,0.0,76.0,,,,,,,,,,,,,,,,,,,,
cc9df25a-bb22-4737-83df-ff01d3fd7695 2017 22052ff7-c065-42ee-bc8f-c4691c50e624,Ryan Grant,Redskins,2017,WR,16,7,27,45.0,5.0,4.0,573.0,,,,,,,,,,,,,,,,,,,,
cc9df25a-bb22-4737-83df-ff01d3fd7695 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Ryan Grant,Colts,2018,WR,14,10,28,35.0,1.0,1.0,334.0,,,,,,,,,,,,,,,,,,,,
e7d6ae25-bf15-4660-8b37-c37716551de3 2014 a20471b4-a8d9-40c7-95ad-90cc30e46932,Davante Adams,Packers,2014,WR,16,11,22,38.0,11.0,3.0,446.0,,,,,,,,,,,,,,,,,,,,
e7d6ae25-bf15-4660-8b37-c37716551de3 2015 a20471b4-a8d9-40c7-95ad-90cc30e46932,Davante Adams,Packers,2015,WR,13,12,23,50.0,11.0,1.0,483.0,,,,,,,,,,,,,,,,,,,,
e7d6ae25-bf15-4660-8b37-c37716551de3 2016 a20471b4-a8d9-40c7-95ad-90cc30e46932,Davante Adams,Packers,2016,WR,16,15,24,75.0,8.0,12.0,997.0,2.0,1.0,,,,,,,,,,,,,,,,,,
e7d6ae25-bf15-4660-8b37-c37716551de3 2017 a20471b4-a8d9-40c7-95ad-90cc30e46932,Davante Adams,Packers,2017,WR,14,14,25,74.0,10.0,10.0,885.0,,,,,,,,,,,,,,,,,,,,
e7d6ae25-bf15-4660-8b37-c37716551de3 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Davante Adams,Packers,2018,WR,15,15,26,111.0,14.0,13.0,1386.0,,,,,,,,,,,,,,,,,,,,
2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4 2014 33405046-04ee-4058-a950-d606f8c30852,Adam Thielen,Vikings,2014,WR,16,2,24,8.0,1.0,1.0,137.0,,,,,,,,,,,,,,,,,,,,
2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4 2015 33405046-04ee-4058-a950-d606f8c30852,Adam Thielen,Vikings,2015,WR,16,2,25,12.0,0.0,0.0,144.0,,,4.0,22.25,0.0,0.0,0.0,89.0,,,,,,,,,,,,
2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4 2016 33405046-04ee-4058-a950-d606f8c30852,Adam Thielen,Vikings,2016,WR,16,10,26,69.0,5.0,5.0,967.0,2.0,1.0,2.0,7.5,0.0,0.0,0.0,15.0,,,,,,,,,,,,
2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4 2017 33405046-04ee-4058-a950-d606f8c30852,Adam Thielen,Vikings,2017,WR,16,16,27,91.0,7.0,4.0,1276.0,3.0,2.0,1.0,11.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,
2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4 2018 33405046-04ee-4058-a950-d606f8c30852,Adam Thielen,Vikings,2018,WR,16,16,28,113.0,13.0,9.0,1373.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,
c48c21d9-0ae5-478c-ad34-30a660cfa9b8 2014 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Mike Evans,Buccaneers,2014,WR,15,15,21,68.0,13.0,12.0,1051.0,,,,,,,,,,,,,,,,,,,,
c48c21d9-0ae5-478c-ad34-30a660cfa9b8 2015 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Mike Evans,Buccaneers,2015,WR,15,14,22,74.0,14.0,3.0,1206.0,1.0,1.0,,,,,,,,,,,,,,,,,,
c48c21d9-0ae5-478c-ad34-30a660cfa9b8 2016 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Mike Evans,Buccaneers,2016,WR,16,16,23,96.0,13.0,12.0,1321.0,,,,,,,,,,,,,,,,,,,,
c48c21d9-0ae5-478c-ad34-30a660cfa9b8 2017 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Mike Evans,Buccaneers,2017,WR,15,15,24,71.0,8.0,5.0,1001.0,1.0,0.0,,,,,,,,,,,,,,,,,,
c48c21d9-0ae5-478c-ad34-30a660cfa9b8 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Mike Evans,Buccaneers,2018,WR,16,16,25,86.0,6.0,8.0,1524.0,2.0,1.0,,,,,,,,,,,,,,,,,,
88eda217-d9ad-4abb-bcc1-2cbfe2a20b4d 2014 e6aa13a4-0055-48a9-bc41-be28dc106929,Freddie Martino,Falcons,2014,WR,1,0,23,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
88eda217-d9ad-4abb-bcc1-2cbfe2a20b4d 2016 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Freddie Martino,Buccaneers,2016,WR,13,0,25,8.0,0.0,1.0,142.0,,,,,,,,,,,,,,,,,,,,
88eda217-d9ad-4abb-bcc1-2cbfe2a20b4d 2017 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Freddie Martino,Buccaneers,2017,WR,8,0,26,5.0,0.0,0.0,96.0,,,,,,,,,,,,,,,,,,,,
88eda217-d9ad-4abb-bcc1-2cbfe2a20b4d 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Freddie Martino,Buccaneers,2018,WR,4,0,27,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2ef5aed5-9859-4102-8bf4-99d6a6ae22ba 2014 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Kelvin Benjamin,Panthers,2014,WR,16,15,23,73.0,15.0,9.0,1008.0,1.0,1.0,,,,,,,,,,,,,,,,,,
2ef5aed5-9859-4102-8bf4-99d6a6ae22ba 2016 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Kelvin Benjamin,Panthers,2016,WR,16,13,25,63.0,10.0,7.0,941.0,1.0,1.0,,,,,,,,,,,,,,,,,,
2ef5aed5-9859-4102-8bf4-99d6a6ae22ba 2017 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Kelvin Benjamin,Bills,2017,WR,6,6,26,16.0,4.0,1.0,217.0,,,,,,,,,,,,,,,,,,,,
2ef5aed5-9859-4102-8bf4-99d6a6ae22ba 2017 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Kelvin Benjamin,Panthers,2017,WR,8,8,26,32.0,1.0,2.0,475.0,,,,,,,,,,,,,,,,,,,,
2ef5aed5-9859-4102-8bf4-99d6a6ae22ba 2018 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Kelvin Benjamin,Bills,2018,WR,12,10,27,23.0,3.0,1.0,354.0,,,,,,,,,,,,,,,,,,,,
2ef5aed5-9859-4102-8bf4-99d6a6ae22ba 2018 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Kelvin Benjamin,Chiefs,2018,WR,3,0,27,2.0,1.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,
b6b954eb-4591-4b7a-86b9-a481f15fdd58 2014 0d855753-ea21-4953-89f9-0e20aff9eb73,Brandin Cooks,Saints,2014,WR,10,7,21,53.0,6.0,3.0,550.0,1.0,0.0,7.0,10.429,3.0,0.0,1.0,73.0,,,,,,,,,,,,
b6b954eb-4591-4b7a-86b9-a481f15fdd58 2015 0d855753-ea21-4953-89f9-0e20aff9eb73,Brandin Cooks,Saints,2015,WR,16,12,22,84.0,8.0,9.0,1138.0,1.0,0.0,8.0,2.25,0.0,0.0,0.0,18.0,,,,,,,,,,,,
b6b954eb-4591-4b7a-86b9-a481f15fdd58 2016 0d855753-ea21-4953-89f9-0e20aff9eb73,Brandin Cooks,Saints,2016,WR,16,12,23,78.0,11.0,8.0,1173.0,1.0,0.0,6.0,5.0,2.0,0.0,0.0,30.0,,,,,,,,,,,,
b6b954eb-4591-4b7a-86b9-a481f15fdd58 2017 97354895-8c77-4fd4-a860-32e62ea7382a,Brandin Cooks,Patriots,2017,WR,16,15,24,65.0,4.0,7.0,1082.0,,,9.0,4.444,0.0,0.0,0.0,40.0,,,,,,,,,,,,
b6b954eb-4591-4b7a-86b9-a481f15fdd58 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,Brandin Cooks,Rams,2018,WR,16,16,25,80.0,9.0,5.0,1204.0,1.0,0.0,10.0,6.8,1.0,0.0,1.0,68.0,,,,,,,,,,,,
617435c6-4a3f-4689-ab15-44bd93b33615 2014 f0e724b0-4cbf-495a-be47-013907608da9,Bruce Ellington,49ers,2014,WR,13,0,23,6.0,3.0,2.0,62.0,1.0,0.0,6.0,4.667,2.0,0.0,1.0,28.0,,,,,,,,,,,,
617435c6-4a3f-4689-ab15-44bd93b33615 2015 f0e724b0-4cbf-495a-be47-013907608da9,Bruce Ellington,49ers,2015,WR,13,0,24,13.0,0.0,0.0,153.0,3.0,1.0,1.0,7.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,
617435c6-4a3f-4689-ab15-44bd93b33615 2017 82d2d380-3834-4938-835f-aec541e5ece7,Bruce Ellington,Texans,2017,WR,11,6,26,29.0,2.0,2.0,330.0,1.0,0.0,3.0,5.667000000000002,0.0,0.0,0.0,17.0,,,,,,,,,,,,
617435c6-4a3f-4689-ab15-44bd93b33615 2018 82d2d380-3834-4938-835f-aec541e5ece7,Bruce Ellington,Texans,2018,WR,3,1,27,8.0,0.0,1.0,92.0,,,,,,,,,,,,,,,,,,,,
617435c6-4a3f-4689-ab15-44bd93b33615 2018 c5a59daa-53a7-4de0-851f-fb12be893e9e,Bruce Ellington,Lions,2018,WR,4,2,27,23.0,1.0,0.0,132.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
9b13d2bc-b22c-4f91-8eeb-309f43422d6e 2014 de760528-1dc0-416a-a978-b510d20692ff,John Brown,Cardinals,2014,WR,16,5,24,48.0,6.0,5.0,696.0,,,3.0,-2.0,0.0,0.0,0.0,-6.0,,,,,,,,,,,,
