Key,Player Name,Player Team,Season,Position,Games Played,Games Started,Season Age,Rec Receptions,Rec Red Zone Targets,Rec Touchdowns,Rec Yards,Fumbles,Lost Fumbles,Rush Attempts,Rush Avg Yards,Rush Red Zone Attempts,Rush Scrambles,Rush Touchdowns,Rush Yards,Passing Completion Pct,Passing Hurries,Passing Interceptions,Passing Redzone Attempts,Passing Touchdowns,Passing Yards,Field Goal Attempts,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Made
cf23126f-055b-4617-819b-bb4bcb84541a 2012 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Lee Smith,Bills,2012,TE,16,7,25,4.0,1.0,2.0,13.0,,,,,,,,,,,,,,,,,,,,
cf23126f-055b-4617-819b-bb4bcb84541a 2013 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Lee Smith,Bills,2013,TE,16,14,26,5.0,1.0,0.0,78.0,,,,,,,,,,,,,,,,,,,,
cf23126f-055b-4617-819b-bb4bcb84541a 2014 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Lee Smith,Bills,2014,TE,14,10,27,7.0,1.0,1.0,42.0,,,,,,,,,,,,,,,,,,,,
cf23126f-055b-4617-819b-bb4bcb84541a 2015 1c1cec48-6352-4556-b789-35304c1a6ae1,Lee Smith,Raiders,2015,TE,15,15,28,12.0,1.0,1.0,70.0,,,,,,,,,,,,,,,,,,,,
cf23126f-055b-4617-819b-bb4bcb84541a 2016 1c1cec48-6352-4556-b789-35304c1a6ae1,Lee Smith,Raiders,2016,TE,4,4,29,6.0,0.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,
cf23126f-055b-4617-819b-bb4bcb84541a 2017 1c1cec48-6352-4556-b789-35304c1a6ae1,Lee Smith,Raiders,2017,TE,16,9,30,8.0,0.0,0.0,76.0,,,,,,,,,,,,,,,,,,,,
cf23126f-055b-4617-819b-bb4bcb84541a 2018 1c1cec48-6352-4556-b789-35304c1a6ae1,Lee Smith,Raiders,2018,TE,16,4,31,10.0,3.0,3.0,73.0,,,,,,,,,,,,,,,,,,,,
04ca4fb9-194e-47fe-8fc8-adb5790a8e78 2012 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Charles Clay,Dolphins,2012,TE,14,9,23,18.0,0.0,2.0,212.0,,,,,,,,,,,,,,,,,,,,
04ca4fb9-194e-47fe-8fc8-adb5790a8e78 2013 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Charles Clay,Dolphins,2013,TE,16,15,24,69.0,15.0,6.0,759.0,,,7.0,2.143,3.0,0.0,1.0,15.0,,,,,,,,,,,,
04ca4fb9-194e-47fe-8fc8-adb5790a8e78 2014 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Charles Clay,Dolphins,2014,TE,14,14,25,58.0,19.0,3.0,605.0,0.0,0.0,,,,,,,,,,,,,,,,,,
04ca4fb9-194e-47fe-8fc8-adb5790a8e78 2015 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Charles Clay,Bills,2015,TE,13,13,26,51.0,3.0,3.0,528.0,1.0,0.0,,,,,,,,,,,,,,,,,,
04ca4fb9-194e-47fe-8fc8-adb5790a8e78 2016 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Charles Clay,Bills,2016,TE,15,15,27,57.0,8.0,4.0,552.0,,,,,,,,,,,,,,,,,,,,
04ca4fb9-194e-47fe-8fc8-adb5790a8e78 2017 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Charles Clay,Bills,2017,TE,13,13,28,49.0,7.0,2.0,558.0,1.0,0.0,,,,,,,,,,,,,,,,,,
04ca4fb9-194e-47fe-8fc8-adb5790a8e78 2018 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Charles Clay,Bills,2018,TE,13,12,29,21.0,1.0,0.0,184.0,1.0,1.0,,,,,,,,,,,,,,,,,,
2142a164-48ad-47d6-bb27-0bc58c6b2e62 2012 97354895-8c77-4fd4-a860-32e62ea7382a,Rob Gronkowski,Patriots,2012,TE,11,11,23,55.0,0.0,11.0,790.0,1.0,1.0,,,,,,,,,,,,,,,,,,
2142a164-48ad-47d6-bb27-0bc58c6b2e62 2013 97354895-8c77-4fd4-a860-32e62ea7382a,Rob Gronkowski,Patriots,2013,TE,7,6,24,39.0,8.0,4.0,592.0,,,,,,,,,,,,,,,,,,,,
2142a164-48ad-47d6-bb27-0bc58c6b2e62 2014 97354895-8c77-4fd4-a860-32e62ea7382a,Rob Gronkowski,Patriots,2014,TE,15,10,25,82.0,16.0,12.0,1124.0,,,,,,,,,,,,,,,,,,,,
2142a164-48ad-47d6-bb27-0bc58c6b2e62 2015 97354895-8c77-4fd4-a860-32e62ea7382a,Rob Gronkowski,Patriots,2015,TE,15,15,26,72.0,19.0,11.0,1176.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2142a164-48ad-47d6-bb27-0bc58c6b2e62 2016 97354895-8c77-4fd4-a860-32e62ea7382a,Rob Gronkowski,Patriots,2016,TE,8,6,27,25.0,1.0,3.0,540.0,,,,,,,,,,,,,,,,,,,,
2142a164-48ad-47d6-bb27-0bc58c6b2e62 2017 97354895-8c77-4fd4-a860-32e62ea7382a,Rob Gronkowski,Patriots,2017,TE,14,14,28,69.0,9.0,8.0,1084.0,1.0,0.0,,,,,,,,,,,,,,,,,,
2142a164-48ad-47d6-bb27-0bc58c6b2e62 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Rob Gronkowski,Patriots,2018,TE,13,11,29,47.0,2.0,3.0,682.0,1.0,1.0,,,,,,,,,,,,,,,,,,
b44773b9-af17-4d6c-a453-132e20849712 2012 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Jermaine Gresham,Bengals,2012,TE,16,15,24,64.0,1.0,5.0,737.0,2.0,1.0,,,,,,,,,,,,,,,,,,
b44773b9-af17-4d6c-a453-132e20849712 2013 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Jermaine Gresham,Bengals,2013,TE,14,14,25,46.0,4.0,4.0,458.0,3.0,3.0,,,,,,,,,,,,,,,,,,
b44773b9-af17-4d6c-a453-132e20849712 2014 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Jermaine Gresham,Bengals,2014,TE,15,15,26,62.0,13.0,5.0,460.0,3.0,0.0,,,,,,,,,,,,,,,,,,
b44773b9-af17-4d6c-a453-132e20849712 2015 de760528-1dc0-416a-a978-b510d20692ff,Jermaine Gresham,Cardinals,2015,TE,15,12,27,18.0,8.0,1.0,223.0,,,,,,,,,,,,,,,,,,,,
b44773b9-af17-4d6c-a453-132e20849712 2016 de760528-1dc0-416a-a978-b510d20692ff,Jermaine Gresham,Cardinals,2016,TE,16,14,28,37.0,2.0,2.0,391.0,1.0,0.0,,,,,,,,,,,,,,,,,,
b44773b9-af17-4d6c-a453-132e20849712 2017 de760528-1dc0-416a-a978-b510d20692ff,Jermaine Gresham,Cardinals,2017,TE,14,14,29,33.0,7.0,2.0,322.0,,,,,,,,,,,,,,,,,,,,
b44773b9-af17-4d6c-a453-132e20849712 2018 de760528-1dc0-416a-a978-b510d20692ff,Jermaine Gresham,Cardinals,2018,TE,13,11,30,9.0,2.0,0.0,94.0,1.0,1.0,,,,,,,,,,,,,,,,,,
b6325c85-c313-4cfb-a299-9884d5e9e389 2012 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Orson Charles,Bengals,2012,TE,16,6,21,8.0,0.0,0.0,101.0,,,,,,,,,,,,,,,,,,,,
b6325c85-c313-4cfb-a299-9884d5e9e389 2013 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Orson Charles,Bengals,2013,TE,13,0,22,1.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,
b6325c85-c313-4cfb-a299-9884d5e9e389 2016 c5a59daa-53a7-4de0-851f-fb12be893e9e,Orson Charles,Lions,2016,TE,2,0,25,,,,,,,,,,,,,,,,,,,,,,,,
b6325c85-c313-4cfb-a299-9884d5e9e389 2017 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Orson Charles,Chiefs,2017,TE,5,0,26,2.0,0.0,0.0,53.0,0.0,0.0,,,,,,,,,,,,,,,,,,
b6325c85-c313-4cfb-a299-9884d5e9e389 2018 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Orson Charles,Browns,2018,TE,13,2,27,3.0,0.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,
d81844de-54c3-42ee-9850-072dc4131b6f 2012 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Benjamin Watson,Browns,2012,TE,16,14,32,49.0,2.0,3.0,501.0,1.0,0.0,,,,,,,,,,,,,,,,,,
d81844de-54c3-42ee-9850-072dc4131b6f 2013 0d855753-ea21-4953-89f9-0e20aff9eb73,Benjamin Watson,Saints,2013,TE,15,7,33,19.0,4.0,2.0,226.0,,,,,,,,,,,,,,,,,,,,
d81844de-54c3-42ee-9850-072dc4131b6f 2014 0d855753-ea21-4953-89f9-0e20aff9eb73,Benjamin Watson,Saints,2014,TE,16,8,34,20.0,5.0,2.0,136.0,,,,,,,,,,,,,,,,,,,,
d81844de-54c3-42ee-9850-072dc4131b6f 2015 0d855753-ea21-4953-89f9-0e20aff9eb73,Benjamin Watson,Saints,2015,TE,16,16,35,74.0,16.0,6.0,825.0,1.0,1.0,,,,,,,,,,,,,,,,,,
d81844de-54c3-42ee-9850-072dc4131b6f 2017 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Benjamin Watson,Ravens,2017,TE,16,12,37,61.0,5.0,4.0,522.0,1.0,0.0,,,,,,,,,,,,,,,,,,
d81844de-54c3-42ee-9850-072dc4131b6f 2018 0d855753-ea21-4953-89f9-0e20aff9eb73,Benjamin Watson,Saints,2018,TE,16,4,38,35.0,8.0,2.0,400.0,,,,,,,,,,,,,,,,,,,,
46bb9a85-523c-4530-95c3-2c2a9737e65f 2012 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Ed Dickson,Ravens,2012,TE,13,11,25,21.0,0.0,0.0,225.0,,,,,,,,,,,,,,,,,,,,
46bb9a85-523c-4530-95c3-2c2a9737e65f 2013 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Ed Dickson,Ravens,2013,TE,16,14,26,25.0,2.0,1.0,273.0,,,,,,,,,,,,,,,,,,,,
46bb9a85-523c-4530-95c3-2c2a9737e65f 2014 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Ed Dickson,Panthers,2014,TE,16,10,27,10.0,3.0,1.0,115.0,1.0,0.0,,,,,,,,,,,,,,,,,,
46bb9a85-523c-4530-95c3-2c2a9737e65f 2015 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Ed Dickson,Panthers,2015,TE,16,11,28,17.0,6.0,2.0,121.0,0.0,0.0,,,,,,,,,,,,,,,,,,
46bb9a85-523c-4530-95c3-2c2a9737e65f 2016 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Ed Dickson,Panthers,2016,TE,16,8,29,10.0,2.0,1.0,134.0,,,,,,,,,,,,,,,,,,,,
46bb9a85-523c-4530-95c3-2c2a9737e65f 2017 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Ed Dickson,Panthers,2017,TE,16,12,30,30.0,3.0,1.0,437.0,,,,,,,,,,,,,,,,,,,,
46bb9a85-523c-4530-95c3-2c2a9737e65f 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Ed Dickson,Seahawks,2018,TE,10,1,31,12.0,4.0,3.0,143.0,,,1.0,9.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,
cc745cc3-d52a-454b-98c8-ac9155a9405c 2012 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Dwayne Allen,Colts,2012,TE,16,16,22,45.0,1.0,3.0,521.0,1.0,0.0,3.0,1.6669999999999998,0.0,0.0,0.0,5.0,,,,,,,,,,,,
cc745cc3-d52a-454b-98c8-ac9155a9405c 2013 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Dwayne Allen,Colts,2013,TE,1,1,23,1.0,0.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,
cc745cc3-d52a-454b-98c8-ac9155a9405c 2014 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Dwayne Allen,Colts,2014,TE,13,13,24,29.0,8.0,8.0,395.0,1.0,0.0,,,,,,,,,,,,,,,,,,
cc745cc3-d52a-454b-98c8-ac9155a9405c 2015 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Dwayne Allen,Colts,2015,TE,13,12,25,16.0,4.0,1.0,109.0,,,1.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,
cc745cc3-d52a-454b-98c8-ac9155a9405c 2016 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Dwayne Allen,Colts,2016,TE,14,14,26,35.0,4.0,6.0,406.0,1.0,0.0,,,,,,,,,,,,,,,,,,
cc745cc3-d52a-454b-98c8-ac9155a9405c 2017 97354895-8c77-4fd4-a860-32e62ea7382a,Dwayne Allen,Patriots,2017,TE,16,8,27,10.0,2.0,1.0,86.0,0.0,0.0,,,,,,,,,,,,,,,,,,
cc745cc3-d52a-454b-98c8-ac9155a9405c 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Dwayne Allen,Patriots,2018,TE,13,8,28,3.0,0.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,
9c21e9af-681c-41ef-9b00-fbc9e1668ed1 2012 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Marcedes Lewis,Jaguars,2012,TE,16,15,28,52.0,1.0,4.0,540.0,0.0,0.0,,,,,,,,,,,,,,,,,,
9c21e9af-681c-41ef-9b00-fbc9e1668ed1 2013 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Marcedes Lewis,Jaguars,2013,TE,11,11,29,25.0,10.0,4.0,359.0,1.0,1.0,,,,,,,,,,,,,,,,,,
9c21e9af-681c-41ef-9b00-fbc9e1668ed1 2014 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Marcedes Lewis,Jaguars,2014,TE,8,8,30,18.0,2.0,2.0,206.0,,,,,,,,,,,,,,,,,,,,
9c21e9af-681c-41ef-9b00-fbc9e1668ed1 2015 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Marcedes Lewis,Jaguars,2015,TE,16,16,31,16.0,6.0,0.0,226.0,,,,,,,,,,,,,,,,,,,,
9c21e9af-681c-41ef-9b00-fbc9e1668ed1 2016 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Marcedes Lewis,Jaguars,2016,TE,10,10,32,20.0,2.0,1.0,169.0,,,,,,,,,,,,,,,,,,,,
9c21e9af-681c-41ef-9b00-fbc9e1668ed1 2017 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Marcedes Lewis,Jaguars,2017,TE,16,16,33,24.0,5.0,5.0,318.0,,,,,,,,,,,,,,,,,,,,
9c21e9af-681c-41ef-9b00-fbc9e1668ed1 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Marcedes Lewis,Packers,2018,TE,16,4,34,3.0,0.0,0.0,39.0,,,,,,,,,,,,,,,,,,,,
3b7a1409-d154-4e5c-8c94-9d4a0e0993c7 2012 d26a1ca5-722d-4274-8f97-c92e49c96315,Jared Cook,Titans,2012,TE,13,5,25,44.0,2.0,4.0,523.0,1.0,1.0,,,,,,,,,,,,,,,,,,
3b7a1409-d154-4e5c-8c94-9d4a0e0993c7 2016 a20471b4-a8d9-40c7-95ad-90cc30e46932,Jared Cook,Packers,2016,TE,10,5,29,30.0,2.0,1.0,377.0,1.0,1.0,,,,,,,,,,,,,,,,,,
3b7a1409-d154-4e5c-8c94-9d4a0e0993c7 2017 1c1cec48-6352-4556-b789-35304c1a6ae1,Jared Cook,Raiders,2017,TE,16,16,30,54.0,4.0,2.0,688.0,1.0,1.0,,,,,,,,,,,,,,,,,,
3b7a1409-d154-4e5c-8c94-9d4a0e0993c7 2018 1c1cec48-6352-4556-b789-35304c1a6ae1,Jared Cook,Raiders,2018,TE,16,14,31,68.0,7.0,6.0,896.0,,,,,,,,,,,,,,,,,,,,
6ef43c53-53d7-4b0f-ad99-17664d663ae8 2012 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Virgil Green,Broncos,2012,TE,12,2,24,5.0,1.0,0.0,63.0,,,,,,,,,,,,,,,,,,,,
6ef43c53-53d7-4b0f-ad99-17664d663ae8 2013 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Virgil Green,Broncos,2013,TE,16,3,25,9.0,2.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,
6ef43c53-53d7-4b0f-ad99-17664d663ae8 2014 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Virgil Green,Broncos,2014,TE,13,9,26,6.0,1.0,1.0,74.0,,,2.0,1.5,0.0,0.0,0.0,3.0,,,,,,,,,,,,
6ef43c53-53d7-4b0f-ad99-17664d663ae8 2015 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Virgil Green,Broncos,2015,TE,16,5,27,12.0,3.0,1.0,173.0,,,,,,,,,,,,,,,,,,,,
6ef43c53-53d7-4b0f-ad99-17664d663ae8 2016 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Virgil Green,Broncos,2016,TE,12,11,28,22.0,2.0,1.0,237.0,,,,,,,,,,,,,,,,,,,,
6ef43c53-53d7-4b0f-ad99-17664d663ae8 2017 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Virgil Green,Broncos,2017,TE,16,16,29,14.0,2.0,1.0,191.0,,,,,,,,,,,,,,,,,,,,
6ef43c53-53d7-4b0f-ad99-17664d663ae8 2018 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Virgil Green,Chargers,2018,TE,16,16,30,19.0,2.0,1.0,210.0,,,,,,,,,,,,,,,,,,,,
c43cf6a1-8faa-4f95-aa2a-f1aac3ffe103 2012 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,John Phillips,Cowboys,2012,TE,16,9,25,8.0,0.0,1.0,55.0,0.0,0.0,,,,,,,,,,,,,,,,,,
c43cf6a1-8faa-4f95-aa2a-f1aac3ffe103 2016 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,John Phillips,Broncos,2016,TE,8,3,29,5.0,1.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,
c43cf6a1-8faa-4f95-aa2a-f1aac3ffe103 2016 0d855753-ea21-4953-89f9-0e20aff9eb73,John Phillips,Saints,2016,TE,8,4,29,5.0,0.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,
c43cf6a1-8faa-4f95-aa2a-f1aac3ffe103 2017 0d855753-ea21-4953-89f9-0e20aff9eb73,John Phillips,Saints,2017,TE,1,0,30,,,,,,,,,,,,,,,,,,,,,,,,
c43cf6a1-8faa-4f95-aa2a-f1aac3ffe103 2018 de760528-1dc0-416a-a978-b510d20692ff,John Phillips,Cardinals,2018,TE,8,4,31,3.0,0.0,0.0,38.0,,,,,,,,,,,,,,,,,,,,
38f5843a-8318-4eb7-b517-c83d415e77a4 2012 22052ff7-c065-42ee-bc8f-c4691c50e624,Niles Paul,Redskins,2012,TE,16,4,23,8.0,0.0,1.0,152.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,,,,,,,,,,,,
38f5843a-8318-4eb7-b517-c83d415e77a4 2013 22052ff7-c065-42ee-bc8f-c4691c50e624,Niles Paul,Redskins,2013,TE,15,4,24,4.0,3.0,0.0,51.0,0.0,0.0,,,,,,,,,,,,,,,,,,
38f5843a-8318-4eb7-b517-c83d415e77a4 2014 22052ff7-c065-42ee-bc8f-c4691c50e624,Niles Paul,Redskins,2014,TE,16,7,25,39.0,4.0,1.0,507.0,1.0,1.0,,,,,,,,,,,,,,,,,,
38f5843a-8318-4eb7-b517-c83d415e77a4 2016 22052ff7-c065-42ee-bc8f-c4691c50e624,Niles Paul,Redskins,2016,TE,8,1,27,2.0,0.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,
38f5843a-8318-4eb7-b517-c83d415e77a4 2017 22052ff7-c065-42ee-bc8f-c4691c50e624,Niles Paul,Redskins,2017,TE,14,8,28,13.0,0.0,0.0,94.0,,,2.0,2.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,
38f5843a-8318-4eb7-b517-c83d415e77a4 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Niles Paul,Jaguars,2018,TE,6,1,29,10.0,0.0,0.0,98.0,,,1.0,-3.0,0.0,0.0,0.0,-3.0,,,,,,,,,,,,
518c96c5-65bb-4559-8074-9cdb2ca32f99 2012 22052ff7-c065-42ee-bc8f-c4691c50e624,Logan Paulsen,Redskins,2012,TE,16,10,25,25.0,0.0,1.0,308.0,,,,,,,,,,,,,,,,,,,,
518c96c5-65bb-4559-8074-9cdb2ca32f99 2013 22052ff7-c065-42ee-bc8f-c4691c50e624,Logan Paulsen,Redskins,2013,TE,16,14,26,28.0,9.0,3.0,267.0,2.0,2.0,,,,,,,,,,,,,,,,,,
518c96c5-65bb-4559-8074-9cdb2ca32f99 2014 22052ff7-c065-42ee-bc8f-c4691c50e624,Logan Paulsen,Redskins,2014,TE,16,12,27,13.0,3.0,1.0,78.0,1.0,1.0,,,,,,,,,,,,,,,,,,
518c96c5-65bb-4559-8074-9cdb2ca32f99 2016 7b112545-38e6-483c-a55c-96cf6ee49cb8,Logan Paulsen,Bears,2016,TE,16,12,29,3.0,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,
518c96c5-65bb-4559-8074-9cdb2ca32f99 2017 f0e724b0-4cbf-495a-be47-013907608da9,Logan Paulsen,49ers,2017,TE,14,1,30,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
518c96c5-65bb-4559-8074-9cdb2ca32f99 2018 e6aa13a4-0055-48a9-bc41-be28dc106929,Logan Paulsen,Falcons,2018,TE,15,10,31,9.0,1.0,1.0,91.0,,,,,,,,,,,,,,,,,,,,
1059e9dc-97df-4643-9116-883a0573d8b1 2012 33405046-04ee-4058-a950-d606f8c30852,Kyle Rudolph,Vikings,2012,TE,16,16,23,53.0,1.0,9.0,493.0,,,,,,,,,,,,,,,,,,,,
1059e9dc-97df-4643-9116-883a0573d8b1 2013 33405046-04ee-4058-a950-d606f8c30852,Kyle Rudolph,Vikings,2013,TE,8,8,24,30.0,4.0,3.0,313.0,,,,,,,,,,,,,,,,,,,,
1059e9dc-97df-4643-9116-883a0573d8b1 2014 33405046-04ee-4058-a950-d606f8c30852,Kyle Rudolph,Vikings,2014,TE,9,8,25,24.0,3.0,2.0,231.0,1.0,0.0,,,,,,,,,,,,,,,,,,
1059e9dc-97df-4643-9116-883a0573d8b1 2015 33405046-04ee-4058-a950-d606f8c30852,Kyle Rudolph,Vikings,2015,TE,16,16,26,49.0,10.0,5.0,495.0,,,,,,,,,,,,,,,,,,,,
1059e9dc-97df-4643-9116-883a0573d8b1 2016 33405046-04ee-4058-a950-d606f8c30852,Kyle Rudolph,Vikings,2016,TE,16,16,27,83.0,12.0,7.0,840.0,,,,,,,,,,,,,,,,,,,,
1059e9dc-97df-4643-9116-883a0573d8b1 2017 33405046-04ee-4058-a950-d606f8c30852,Kyle Rudolph,Vikings,2017,TE,16,16,28,57.0,10.0,8.0,532.0,,,,,,,,,,,,,,,,,,,,
1059e9dc-97df-4643-9116-883a0573d8b1 2018 33405046-04ee-4058-a950-d606f8c30852,Kyle Rudolph,Vikings,2018,TE,16,16,29,64.0,7.0,4.0,634.0,,,,,,,,,,,,,,,,,,,,
cccc9f16-9508-434f-b7a4-9a29cb0cacf9 2012 33405046-04ee-4058-a950-d606f8c30852,Rhett Ellison,Vikings,2012,TE,16,7,24,7.0,0.0,0.0,65.0,,,,,,,,,,,,,,,,,,,,
cccc9f16-9508-434f-b7a4-9a29cb0cacf9 2013 33405046-04ee-4058-a950-d606f8c30852,Rhett Ellison,Vikings,2013,TE,11,6,25,5.0,3.0,1.0,61.0,,,,,,,,,,,,,,,,,,,,
cccc9f16-9508-434f-b7a4-9a29cb0cacf9 2014 33405046-04ee-4058-a950-d606f8c30852,Rhett Ellison,Vikings,2014,TE,16,13,26,19.0,1.0,1.0,208.0,,,,,,,,,,,,,,,,,,,,
cccc9f16-9508-434f-b7a4-9a29cb0cacf9 2015 33405046-04ee-4058-a950-d606f8c30852,Rhett Ellison,Vikings,2015,TE,15,9,27,11.0,3.0,1.0,124.0,,,,,,,,,,,,,,,,,,,,
cccc9f16-9508-434f-b7a4-9a29cb0cacf9 2016 33405046-04ee-4058-a950-d606f8c30852,Rhett Ellison,Vikings,2016,TE,15,6,28,9.0,1.0,0.0,57.0,,,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,
cccc9f16-9508-434f-b7a4-9a29cb0cacf9 2017 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Rhett Ellison,Giants,2017,TE,16,14,29,24.0,2.0,2.0,235.0,,,,,,,,,,,,,,,,,,,,
cccc9f16-9508-434f-b7a4-9a29cb0cacf9 2018 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Rhett Ellison,Giants,2018,TE,14,12,30,25.0,3.0,1.0,272.0,0.0,0.0,,,,,,,,,,,,,,,,,,
5b712aed-201c-43dd-b978-b7b6ef91178e 2012 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Luke Stocker,Buccaneers,2012,TE,16,11,24,16.0,0.0,1.0,165.0,,,,,,,,,,,,,,,,,,,,
5b712aed-201c-43dd-b978-b7b6ef91178e 2013 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Luke Stocker,Buccaneers,2013,TE,2,2,25,,,,,,,,,,,,,,,,,,,,,,,,
5b712aed-201c-43dd-b978-b7b6ef91178e 2014 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Luke Stocker,Buccaneers,2014,TE,13,7,26,7.0,0.0,0.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,
5b712aed-201c-43dd-b978-b7b6ef91178e 2015 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Luke Stocker,Buccaneers,2015,TE,14,13,27,9.0,2.0,1.0,61.0,0.0,0.0,,,,,,,,,,,,,,,,,,
5b712aed-201c-43dd-b978-b7b6ef91178e 2016 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Luke Stocker,Buccaneers,2016,TE,12,10,28,5.0,0.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,
5b712aed-201c-43dd-b978-b7b6ef91178e 2017 d26a1ca5-722d-4274-8f97-c92e49c96315,Luke Stocker,Titans,2017,TE,3,2,29,1.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,
5b712aed-201c-43dd-b978-b7b6ef91178e 2017 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Luke Stocker,Buccaneers,2017,TE,9,4,29,3.0,1.0,1.0,18.0,,,,,,,,,,,,,,,,,,,,
5b712aed-201c-43dd-b978-b7b6ef91178e 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,Luke Stocker,Titans,2018,TE,16,11,30,15.0,1.0,2.0,165.0,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
587d0a98-7ec5-45a5-adba-8af26e8f256b 2012 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Greg Olsen,Panthers,2012,TE,16,16,27,69.0,2.0,5.0,843.0,,,,,,,,,,,,,,,,,,,,
587d0a98-7ec5-45a5-adba-8af26e8f256b 2013 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Greg Olsen,Panthers,2013,TE,16,16,28,73.0,18.0,6.0,816.0,,,,,,,,,,,,,,,,,,,,
